sequence_id	quartet_index	mode_position	seed	split	intensity	pair_group_id	mode_order	plan_sha256
605	151	1	seed051	train	medium	seed051_medium	trojan	7cbf6cf63d709658eb8e62b43eb61031ceac65a9534f874755bdf8abbbe88dc7
606	151	2	seed051	train	medium	seed051_medium	direct	7cbf6cf63d709658eb8e62b43eb61031ceac65a9534f874755bdf8abbbe88dc7
607	151	3	seed051	train	medium	seed051_medium	vless	7cbf6cf63d709658eb8e62b43eb61031ceac65a9534f874755bdf8abbbe88dc7
608	151	4	seed051	train	medium	seed051_medium	shadowsocks	7cbf6cf63d709658eb8e62b43eb61031ceac65a9534f874755bdf8abbbe88dc7
609	152	1	seed051	train	heavy	seed051_heavy	direct	63f802d19311b56b11fe9f8a7463e60eed593b88476aa9fa768d6ec2fd7cfb66
610	152	2	seed051	train	heavy	seed051_heavy	vless	63f802d19311b56b11fe9f8a7463e60eed593b88476aa9fa768d6ec2fd7cfb66
611	152	3	seed051	train	heavy	seed051_heavy	shadowsocks	63f802d19311b56b11fe9f8a7463e60eed593b88476aa9fa768d6ec2fd7cfb66
612	152	4	seed051	train	heavy	seed051_heavy	trojan	63f802d19311b56b11fe9f8a7463e60eed593b88476aa9fa768d6ec2fd7cfb66
613	153	1	seed052	train	light	seed052_light	vless	7400b5f5307de696611b9992c84e4199a7a920e51f4a8684f929ee51a80c0dc3
614	153	2	seed052	train	light	seed052_light	shadowsocks	7400b5f5307de696611b9992c84e4199a7a920e51f4a8684f929ee51a80c0dc3
615	153	3	seed052	train	light	seed052_light	trojan	7400b5f5307de696611b9992c84e4199a7a920e51f4a8684f929ee51a80c0dc3
616	153	4	seed052	train	light	seed052_light	direct	7400b5f5307de696611b9992c84e4199a7a920e51f4a8684f929ee51a80c0dc3
617	154	1	seed052	train	medium	seed052_medium	shadowsocks	3a60109031536b535639abbccc4a9368133c6629ac3ae76f0262b803e0e79d1d
618	154	2	seed052	train	medium	seed052_medium	trojan	3a60109031536b535639abbccc4a9368133c6629ac3ae76f0262b803e0e79d1d
619	154	3	seed052	train	medium	seed052_medium	direct	3a60109031536b535639abbccc4a9368133c6629ac3ae76f0262b803e0e79d1d
620	154	4	seed052	train	medium	seed052_medium	vless	3a60109031536b535639abbccc4a9368133c6629ac3ae76f0262b803e0e79d1d
621	155	1	seed052	train	heavy	seed052_heavy	trojan	ee4692acfb16b378704814992c1f37356007e795cc5020ee54e1a0b1c5c54c06
622	155	2	seed052	train	heavy	seed052_heavy	direct	ee4692acfb16b378704814992c1f37356007e795cc5020ee54e1a0b1c5c54c06
623	155	3	seed052	train	heavy	seed052_heavy	vless	ee4692acfb16b378704814992c1f37356007e795cc5020ee54e1a0b1c5c54c06
624	155	4	seed052	train	heavy	seed052_heavy	shadowsocks	ee4692acfb16b378704814992c1f37356007e795cc5020ee54e1a0b1c5c54c06
625	156	1	seed053	train	light	seed053_light	direct	7b4714c3b10fb495693094beaa0a2b84f103586473a66d49e7c6d1c122255b47
626	156	2	seed053	train	light	seed053_light	vless	7b4714c3b10fb495693094beaa0a2b84f103586473a66d49e7c6d1c122255b47
627	156	3	seed053	train	light	seed053_light	shadowsocks	7b4714c3b10fb495693094beaa0a2b84f103586473a66d49e7c6d1c122255b47
628	156	4	seed053	train	light	seed053_light	trojan	7b4714c3b10fb495693094beaa0a2b84f103586473a66d49e7c6d1c122255b47
629	157	1	seed053	train	medium	seed053_medium	vless	0cb04e981957037974f04f703c68daf1f1c1be5ac5879daa13d95192cf26ae11
630	157	2	seed053	train	medium	seed053_medium	shadowsocks	0cb04e981957037974f04f703c68daf1f1c1be5ac5879daa13d95192cf26ae11
631	157	3	seed053	train	medium	seed053_medium	trojan	0cb04e981957037974f04f703c68daf1f1c1be5ac5879daa13d95192cf26ae11
632	157	4	seed053	train	medium	seed053_medium	direct	0cb04e981957037974f04f703c68daf1f1c1be5ac5879daa13d95192cf26ae11
633	158	1	seed053	train	heavy	seed053_heavy	shadowsocks	e94907b03ebbbb0bf4113946e11c1c7453bb8e86e4d77099ca6e38a0aef943b6
634	158	2	seed053	train	heavy	seed053_heavy	trojan	e94907b03ebbbb0bf4113946e11c1c7453bb8e86e4d77099ca6e38a0aef943b6
635	158	3	seed053	train	heavy	seed053_heavy	direct	e94907b03ebbbb0bf4113946e11c1c7453bb8e86e4d77099ca6e38a0aef943b6
636	158	4	seed053	train	heavy	seed053_heavy	vless	e94907b03ebbbb0bf4113946e11c1c7453bb8e86e4d77099ca6e38a0aef943b6
637	159	1	seed054	train	light	seed054_light	trojan	e5c306941c7e60c9dee427c33926a4511a39d17835b6aba86ff60b489e7ccf64
638	159	2	seed054	train	light	seed054_light	direct	e5c306941c7e60c9dee427c33926a4511a39d17835b6aba86ff60b489e7ccf64
639	159	3	seed054	train	light	seed054_light	vless	e5c306941c7e60c9dee427c33926a4511a39d17835b6aba86ff60b489e7ccf64
640	159	4	seed054	train	light	seed054_light	shadowsocks	e5c306941c7e60c9dee427c33926a4511a39d17835b6aba86ff60b489e7ccf64
641	160	1	seed054	train	medium	seed054_medium	direct	ed3ec2b5fd4e049d5a9d387565325206eee2177b5f16e19df209fbb5c0ddf854
642	160	2	seed054	train	medium	seed054_medium	vless	ed3ec2b5fd4e049d5a9d387565325206eee2177b5f16e19df209fbb5c0ddf854
643	160	3	seed054	train	medium	seed054_medium	shadowsocks	ed3ec2b5fd4e049d5a9d387565325206eee2177b5f16e19df209fbb5c0ddf854
644	160	4	seed054	train	medium	seed054_medium	trojan	ed3ec2b5fd4e049d5a9d387565325206eee2177b5f16e19df209fbb5c0ddf854
645	161	1	seed054	train	heavy	seed054_heavy	vless	0c1b88949b64ebe773ec20cc66e0af55655fde22e28455e462ca7e562d26bd37
646	161	2	seed054	train	heavy	seed054_heavy	shadowsocks	0c1b88949b64ebe773ec20cc66e0af55655fde22e28455e462ca7e562d26bd37
647	161	3	seed054	train	heavy	seed054_heavy	trojan	0c1b88949b64ebe773ec20cc66e0af55655fde22e28455e462ca7e562d26bd37
648	161	4	seed054	train	heavy	seed054_heavy	direct	0c1b88949b64ebe773ec20cc66e0af55655fde22e28455e462ca7e562d26bd37
649	162	1	seed055	train	light	seed055_light	shadowsocks	80cdc15fa777ea40ad8dbd01ddb8b8b8200c8b880c9127d559eef119337548b0
650	162	2	seed055	train	light	seed055_light	trojan	80cdc15fa777ea40ad8dbd01ddb8b8b8200c8b880c9127d559eef119337548b0
651	162	3	seed055	train	light	seed055_light	direct	80cdc15fa777ea40ad8dbd01ddb8b8b8200c8b880c9127d559eef119337548b0
652	162	4	seed055	train	light	seed055_light	vless	80cdc15fa777ea40ad8dbd01ddb8b8b8200c8b880c9127d559eef119337548b0
653	163	1	seed055	train	medium	seed055_medium	trojan	77c56c57af6f99dbdc227d789d45d011942196f3f0255eeee8ea06c65b79ee1f
654	163	2	seed055	train	medium	seed055_medium	direct	77c56c57af6f99dbdc227d789d45d011942196f3f0255eeee8ea06c65b79ee1f
655	163	3	seed055	train	medium	seed055_medium	vless	77c56c57af6f99dbdc227d789d45d011942196f3f0255eeee8ea06c65b79ee1f
656	163	4	seed055	train	medium	seed055_medium	shadowsocks	77c56c57af6f99dbdc227d789d45d011942196f3f0255eeee8ea06c65b79ee1f
657	164	1	seed055	train	heavy	seed055_heavy	direct	8f7f914dffd06b6fd2808e53eead1a33e3adfa25a5b59f119433c10975ef04ab
658	164	2	seed055	train	heavy	seed055_heavy	vless	8f7f914dffd06b6fd2808e53eead1a33e3adfa25a5b59f119433c10975ef04ab
659	164	3	seed055	train	heavy	seed055_heavy	shadowsocks	8f7f914dffd06b6fd2808e53eead1a33e3adfa25a5b59f119433c10975ef04ab
660	164	4	seed055	train	heavy	seed055_heavy	trojan	8f7f914dffd06b6fd2808e53eead1a33e3adfa25a5b59f119433c10975ef04ab
661	165	1	seed056	train	light	seed056_light	vless	d01db5e9568163ac32f6c098c4767ee919a17b845a95ffc0e7f7fd02c65e8ab3
662	165	2	seed056	train	light	seed056_light	shadowsocks	d01db5e9568163ac32f6c098c4767ee919a17b845a95ffc0e7f7fd02c65e8ab3
663	165	3	seed056	train	light	seed056_light	trojan	d01db5e9568163ac32f6c098c4767ee919a17b845a95ffc0e7f7fd02c65e8ab3
664	165	4	seed056	train	light	seed056_light	direct	d01db5e9568163ac32f6c098c4767ee919a17b845a95ffc0e7f7fd02c65e8ab3
665	166	1	seed056	train	medium	seed056_medium	shadowsocks	b88768a578d5dc6af21eb602e0f46cb139f042c0cc57a3c861a71c172aaa1369
666	166	2	seed056	train	medium	seed056_medium	trojan	b88768a578d5dc6af21eb602e0f46cb139f042c0cc57a3c861a71c172aaa1369
667	166	3	seed056	train	medium	seed056_medium	direct	b88768a578d5dc6af21eb602e0f46cb139f042c0cc57a3c861a71c172aaa1369
668	166	4	seed056	train	medium	seed056_medium	vless	b88768a578d5dc6af21eb602e0f46cb139f042c0cc57a3c861a71c172aaa1369
669	167	1	seed056	train	heavy	seed056_heavy	trojan	ff1b48b1bd24844bc1acfc556a361f949964d18e5e86d1f3804c0bdf14e8cf73
670	167	2	seed056	train	heavy	seed056_heavy	direct	ff1b48b1bd24844bc1acfc556a361f949964d18e5e86d1f3804c0bdf14e8cf73
671	167	3	seed056	train	heavy	seed056_heavy	vless	ff1b48b1bd24844bc1acfc556a361f949964d18e5e86d1f3804c0bdf14e8cf73
672	167	4	seed056	train	heavy	seed056_heavy	shadowsocks	ff1b48b1bd24844bc1acfc556a361f949964d18e5e86d1f3804c0bdf14e8cf73
673	168	1	seed057	train	light	seed057_light	direct	f17575115e34fd9dbcdaa7a9d9caae047f411258ec85ada00b839d53b22842e4
674	168	2	seed057	train	light	seed057_light	vless	f17575115e34fd9dbcdaa7a9d9caae047f411258ec85ada00b839d53b22842e4
675	168	3	seed057	train	light	seed057_light	shadowsocks	f17575115e34fd9dbcdaa7a9d9caae047f411258ec85ada00b839d53b22842e4
676	168	4	seed057	train	light	seed057_light	trojan	f17575115e34fd9dbcdaa7a9d9caae047f411258ec85ada00b839d53b22842e4
677	169	1	seed057	train	medium	seed057_medium	vless	0bf9460e99e370c24fdccf55f83d1e8bb1aa8580757a67888aa4025ff1b13101
678	169	2	seed057	train	medium	seed057_medium	shadowsocks	0bf9460e99e370c24fdccf55f83d1e8bb1aa8580757a67888aa4025ff1b13101
679	169	3	seed057	train	medium	seed057_medium	trojan	0bf9460e99e370c24fdccf55f83d1e8bb1aa8580757a67888aa4025ff1b13101
680	169	4	seed057	train	medium	seed057_medium	direct	0bf9460e99e370c24fdccf55f83d1e8bb1aa8580757a67888aa4025ff1b13101
681	170	1	seed057	train	heavy	seed057_heavy	shadowsocks	c15302c5809a0d22d17f64fcd5f2324fed304073bbbffdb319c3bcd8423534a6
682	170	2	seed057	train	heavy	seed057_heavy	trojan	c15302c5809a0d22d17f64fcd5f2324fed304073bbbffdb319c3bcd8423534a6
683	170	3	seed057	train	heavy	seed057_heavy	direct	c15302c5809a0d22d17f64fcd5f2324fed304073bbbffdb319c3bcd8423534a6
684	170	4	seed057	train	heavy	seed057_heavy	vless	c15302c5809a0d22d17f64fcd5f2324fed304073bbbffdb319c3bcd8423534a6
685	171	1	seed058	train	light	seed058_light	trojan	cb9615eea02f2e497ebbc1bb3eb6de9bfc91eaaed5f5ff332a5bcf22a265695b
686	171	2	seed058	train	light	seed058_light	direct	cb9615eea02f2e497ebbc1bb3eb6de9bfc91eaaed5f5ff332a5bcf22a265695b
687	171	3	seed058	train	light	seed058_light	vless	cb9615eea02f2e497ebbc1bb3eb6de9bfc91eaaed5f5ff332a5bcf22a265695b
688	171	4	seed058	train	light	seed058_light	shadowsocks	cb9615eea02f2e497ebbc1bb3eb6de9bfc91eaaed5f5ff332a5bcf22a265695b
689	172	1	seed058	train	medium	seed058_medium	direct	ae02d61b103698f45abc2ac363fa4a9441a84d6c71acf6d2138110bf15451319
690	172	2	seed058	train	medium	seed058_medium	vless	ae02d61b103698f45abc2ac363fa4a9441a84d6c71acf6d2138110bf15451319
691	172	3	seed058	train	medium	seed058_medium	shadowsocks	ae02d61b103698f45abc2ac363fa4a9441a84d6c71acf6d2138110bf15451319
692	172	4	seed058	train	medium	seed058_medium	trojan	ae02d61b103698f45abc2ac363fa4a9441a84d6c71acf6d2138110bf15451319
693	173	1	seed058	train	heavy	seed058_heavy	vless	789eee5fee7d08123ebb15b4e58fd216268795ff477a1165986d808b05f013cf
694	173	2	seed058	train	heavy	seed058_heavy	shadowsocks	789eee5fee7d08123ebb15b4e58fd216268795ff477a1165986d808b05f013cf
695	173	3	seed058	train	heavy	seed058_heavy	trojan	789eee5fee7d08123ebb15b4e58fd216268795ff477a1165986d808b05f013cf
696	173	4	seed058	train	heavy	seed058_heavy	direct	789eee5fee7d08123ebb15b4e58fd216268795ff477a1165986d808b05f013cf
697	174	1	seed059	train	light	seed059_light	shadowsocks	3de976b7c20d8950785e27562809da40ca08c994ed1456a78371062b1ca0dbe0
698	174	2	seed059	train	light	seed059_light	trojan	3de976b7c20d8950785e27562809da40ca08c994ed1456a78371062b1ca0dbe0
699	174	3	seed059	train	light	seed059_light	direct	3de976b7c20d8950785e27562809da40ca08c994ed1456a78371062b1ca0dbe0
700	174	4	seed059	train	light	seed059_light	vless	3de976b7c20d8950785e27562809da40ca08c994ed1456a78371062b1ca0dbe0
701	175	1	seed059	train	medium	seed059_medium	trojan	404b9ba055ced04bb64212fa6732495b1152baa16af0755ece53a8dbe163a2e0
702	175	2	seed059	train	medium	seed059_medium	direct	404b9ba055ced04bb64212fa6732495b1152baa16af0755ece53a8dbe163a2e0
703	175	3	seed059	train	medium	seed059_medium	vless	404b9ba055ced04bb64212fa6732495b1152baa16af0755ece53a8dbe163a2e0
704	175	4	seed059	train	medium	seed059_medium	shadowsocks	404b9ba055ced04bb64212fa6732495b1152baa16af0755ece53a8dbe163a2e0
705	176	1	seed059	train	heavy	seed059_heavy	direct	a9b2e57f2023a5dbc4baef5cdc306c6db62c74fc2065f9276bace95e9fc27acb
706	176	2	seed059	train	heavy	seed059_heavy	vless	a9b2e57f2023a5dbc4baef5cdc306c6db62c74fc2065f9276bace95e9fc27acb
707	176	3	seed059	train	heavy	seed059_heavy	shadowsocks	a9b2e57f2023a5dbc4baef5cdc306c6db62c74fc2065f9276bace95e9fc27acb
708	176	4	seed059	train	heavy	seed059_heavy	trojan	a9b2e57f2023a5dbc4baef5cdc306c6db62c74fc2065f9276bace95e9fc27acb
709	177	1	seed060	train	light	seed060_light	vless	857ca676f1b5ec446236f64a04f3b5f5748ac6260d5e8df3de00b1547e4ed462
710	177	2	seed060	train	light	seed060_light	shadowsocks	857ca676f1b5ec446236f64a04f3b5f5748ac6260d5e8df3de00b1547e4ed462
711	177	3	seed060	train	light	seed060_light	trojan	857ca676f1b5ec446236f64a04f3b5f5748ac6260d5e8df3de00b1547e4ed462
712	177	4	seed060	train	light	seed060_light	direct	857ca676f1b5ec446236f64a04f3b5f5748ac6260d5e8df3de00b1547e4ed462
713	178	1	seed060	train	medium	seed060_medium	shadowsocks	3d3e09802760bf55a04308f8ceaf6d65cdccd0529bf463e6ef3de691a081c2d7
714	178	2	seed060	train	medium	seed060_medium	trojan	3d3e09802760bf55a04308f8ceaf6d65cdccd0529bf463e6ef3de691a081c2d7
715	178	3	seed060	train	medium	seed060_medium	direct	3d3e09802760bf55a04308f8ceaf6d65cdccd0529bf463e6ef3de691a081c2d7
716	178	4	seed060	train	medium	seed060_medium	vless	3d3e09802760bf55a04308f8ceaf6d65cdccd0529bf463e6ef3de691a081c2d7
717	179	1	seed060	train	heavy	seed060_heavy	trojan	8e7a03c511d14c87ca96a82cb9bec870f4394ad6fcbcf63575777d31517ba052
718	179	2	seed060	train	heavy	seed060_heavy	direct	8e7a03c511d14c87ca96a82cb9bec870f4394ad6fcbcf63575777d31517ba052
719	179	3	seed060	train	heavy	seed060_heavy	vless	8e7a03c511d14c87ca96a82cb9bec870f4394ad6fcbcf63575777d31517ba052
720	179	4	seed060	train	heavy	seed060_heavy	shadowsocks	8e7a03c511d14c87ca96a82cb9bec870f4394ad6fcbcf63575777d31517ba052
721	180	1	seed061	validation	light	seed061_light	direct	c97efe58323dcbde0feb9aeb0d49d08364e78e96cc11aef606532d3b74006d0a
722	180	2	seed061	validation	light	seed061_light	vless	c97efe58323dcbde0feb9aeb0d49d08364e78e96cc11aef606532d3b74006d0a
723	180	3	seed061	validation	light	seed061_light	shadowsocks	c97efe58323dcbde0feb9aeb0d49d08364e78e96cc11aef606532d3b74006d0a
724	180	4	seed061	validation	light	seed061_light	trojan	c97efe58323dcbde0feb9aeb0d49d08364e78e96cc11aef606532d3b74006d0a
725	181	1	seed061	validation	medium	seed061_medium	vless	904a55a185f101db5980d60170a832b630595b2f39cdd95c31aee11d6012c5ab
726	181	2	seed061	validation	medium	seed061_medium	shadowsocks	904a55a185f101db5980d60170a832b630595b2f39cdd95c31aee11d6012c5ab
727	181	3	seed061	validation	medium	seed061_medium	trojan	904a55a185f101db5980d60170a832b630595b2f39cdd95c31aee11d6012c5ab
728	181	4	seed061	validation	medium	seed061_medium	direct	904a55a185f101db5980d60170a832b630595b2f39cdd95c31aee11d6012c5ab
729	182	1	seed061	validation	heavy	seed061_heavy	shadowsocks	96ad9231c9b8849da34fa7c87e1fae154dd8085397d3eacc42c863ba8d08602e
730	182	2	seed061	validation	heavy	seed061_heavy	trojan	96ad9231c9b8849da34fa7c87e1fae154dd8085397d3eacc42c863ba8d08602e
731	182	3	seed061	validation	heavy	seed061_heavy	direct	96ad9231c9b8849da34fa7c87e1fae154dd8085397d3eacc42c863ba8d08602e
732	182	4	seed061	validation	heavy	seed061_heavy	vless	96ad9231c9b8849da34fa7c87e1fae154dd8085397d3eacc42c863ba8d08602e
733	183	1	seed062	validation	light	seed062_light	trojan	82810e80364a2ee16cc790979f7d8927178ac0bcb4394071420a11f29847b220
734	183	2	seed062	validation	light	seed062_light	direct	82810e80364a2ee16cc790979f7d8927178ac0bcb4394071420a11f29847b220
735	183	3	seed062	validation	light	seed062_light	vless	82810e80364a2ee16cc790979f7d8927178ac0bcb4394071420a11f29847b220
736	183	4	seed062	validation	light	seed062_light	shadowsocks	82810e80364a2ee16cc790979f7d8927178ac0bcb4394071420a11f29847b220
737	184	1	seed062	validation	medium	seed062_medium	direct	3b1b6c31fadf865b05c04d7a2624b74f2437eb9faa0da6d32b6a08d52f441aad
738	184	2	seed062	validation	medium	seed062_medium	vless	3b1b6c31fadf865b05c04d7a2624b74f2437eb9faa0da6d32b6a08d52f441aad
739	184	3	seed062	validation	medium	seed062_medium	shadowsocks	3b1b6c31fadf865b05c04d7a2624b74f2437eb9faa0da6d32b6a08d52f441aad
740	184	4	seed062	validation	medium	seed062_medium	trojan	3b1b6c31fadf865b05c04d7a2624b74f2437eb9faa0da6d32b6a08d52f441aad
741	185	1	seed062	validation	heavy	seed062_heavy	vless	29eddf51928b5e907e48129fa48296b9321b720af640db13daa0dba44b9b3137
742	185	2	seed062	validation	heavy	seed062_heavy	shadowsocks	29eddf51928b5e907e48129fa48296b9321b720af640db13daa0dba44b9b3137
743	185	3	seed062	validation	heavy	seed062_heavy	trojan	29eddf51928b5e907e48129fa48296b9321b720af640db13daa0dba44b9b3137
744	185	4	seed062	validation	heavy	seed062_heavy	direct	29eddf51928b5e907e48129fa48296b9321b720af640db13daa0dba44b9b3137
745	186	1	seed063	validation	light	seed063_light	shadowsocks	2cf0b85d6c58f9b3ca2b1ee170638afcd6b172654c8c34a1a4123102d8ae4131
746	186	2	seed063	validation	light	seed063_light	trojan	2cf0b85d6c58f9b3ca2b1ee170638afcd6b172654c8c34a1a4123102d8ae4131
747	186	3	seed063	validation	light	seed063_light	direct	2cf0b85d6c58f9b3ca2b1ee170638afcd6b172654c8c34a1a4123102d8ae4131
748	186	4	seed063	validation	light	seed063_light	vless	2cf0b85d6c58f9b3ca2b1ee170638afcd6b172654c8c34a1a4123102d8ae4131
749	187	1	seed063	validation	medium	seed063_medium	trojan	b59ebef3ccab954240c9a0dc639d38af038a951ddf2668dcd32533782b4751b8
750	187	2	seed063	validation	medium	seed063_medium	direct	b59ebef3ccab954240c9a0dc639d38af038a951ddf2668dcd32533782b4751b8
751	187	3	seed063	validation	medium	seed063_medium	vless	b59ebef3ccab954240c9a0dc639d38af038a951ddf2668dcd32533782b4751b8
752	187	4	seed063	validation	medium	seed063_medium	shadowsocks	b59ebef3ccab954240c9a0dc639d38af038a951ddf2668dcd32533782b4751b8
753	188	1	seed063	validation	heavy	seed063_heavy	direct	b606c9ad73c44c215d61f62ce194e718d14391e3440216406b57b12a4066de73
754	188	2	seed063	validation	heavy	seed063_heavy	vless	b606c9ad73c44c215d61f62ce194e718d14391e3440216406b57b12a4066de73
755	188	3	seed063	validation	heavy	seed063_heavy	shadowsocks	b606c9ad73c44c215d61f62ce194e718d14391e3440216406b57b12a4066de73
756	188	4	seed063	validation	heavy	seed063_heavy	trojan	b606c9ad73c44c215d61f62ce194e718d14391e3440216406b57b12a4066de73
757	189	1	seed064	validation	light	seed064_light	vless	adbe71b982ae06237b2d8e3cf4b41f36458bcb9dbf5252b5b9b761c1343baf70
758	189	2	seed064	validation	light	seed064_light	shadowsocks	adbe71b982ae06237b2d8e3cf4b41f36458bcb9dbf5252b5b9b761c1343baf70
759	189	3	seed064	validation	light	seed064_light	trojan	adbe71b982ae06237b2d8e3cf4b41f36458bcb9dbf5252b5b9b761c1343baf70
760	189	4	seed064	validation	light	seed064_light	direct	adbe71b982ae06237b2d8e3cf4b41f36458bcb9dbf5252b5b9b761c1343baf70
761	190	1	seed064	validation	medium	seed064_medium	shadowsocks	3a83dfcf10bebc8b717473967f7686d73f27e09843e482cfaa2ddf90d9175c94
762	190	2	seed064	validation	medium	seed064_medium	trojan	3a83dfcf10bebc8b717473967f7686d73f27e09843e482cfaa2ddf90d9175c94
763	190	3	seed064	validation	medium	seed064_medium	direct	3a83dfcf10bebc8b717473967f7686d73f27e09843e482cfaa2ddf90d9175c94
764	190	4	seed064	validation	medium	seed064_medium	vless	3a83dfcf10bebc8b717473967f7686d73f27e09843e482cfaa2ddf90d9175c94
765	191	1	seed064	validation	heavy	seed064_heavy	trojan	4a144e0ed45b80f0e030531f028a60b9dcb8d229529048b0518e1b5b4402213c
766	191	2	seed064	validation	heavy	seed064_heavy	direct	4a144e0ed45b80f0e030531f028a60b9dcb8d229529048b0518e1b5b4402213c
767	191	3	seed064	validation	heavy	seed064_heavy	vless	4a144e0ed45b80f0e030531f028a60b9dcb8d229529048b0518e1b5b4402213c
768	191	4	seed064	validation	heavy	seed064_heavy	shadowsocks	4a144e0ed45b80f0e030531f028a60b9dcb8d229529048b0518e1b5b4402213c
769	192	1	seed065	validation	light	seed065_light	direct	d2fef5909a6a9f85c2a9d12d65ce89474136428ebffccd1ef15e12f22d201348
770	192	2	seed065	validation	light	seed065_light	vless	d2fef5909a6a9f85c2a9d12d65ce89474136428ebffccd1ef15e12f22d201348
771	192	3	seed065	validation	light	seed065_light	shadowsocks	d2fef5909a6a9f85c2a9d12d65ce89474136428ebffccd1ef15e12f22d201348
772	192	4	seed065	validation	light	seed065_light	trojan	d2fef5909a6a9f85c2a9d12d65ce89474136428ebffccd1ef15e12f22d201348
773	193	1	seed065	validation	medium	seed065_medium	vless	e0acdddea8cbbba005de5e0b4107781693b8aa30376e4b9e9724b600d47fd48a
774	193	2	seed065	validation	medium	seed065_medium	shadowsocks	e0acdddea8cbbba005de5e0b4107781693b8aa30376e4b9e9724b600d47fd48a
775	193	3	seed065	validation	medium	seed065_medium	trojan	e0acdddea8cbbba005de5e0b4107781693b8aa30376e4b9e9724b600d47fd48a
776	193	4	seed065	validation	medium	seed065_medium	direct	e0acdddea8cbbba005de5e0b4107781693b8aa30376e4b9e9724b600d47fd48a
777	194	1	seed065	validation	heavy	seed065_heavy	shadowsocks	910db0845a93c8e5a8edb3f2befb5f6e07d8fdf37e5a4d4bdf5507eb97a4b1b9
778	194	2	seed065	validation	heavy	seed065_heavy	trojan	910db0845a93c8e5a8edb3f2befb5f6e07d8fdf37e5a4d4bdf5507eb97a4b1b9
779	194	3	seed065	validation	heavy	seed065_heavy	direct	910db0845a93c8e5a8edb3f2befb5f6e07d8fdf37e5a4d4bdf5507eb97a4b1b9
780	194	4	seed065	validation	heavy	seed065_heavy	vless	910db0845a93c8e5a8edb3f2befb5f6e07d8fdf37e5a4d4bdf5507eb97a4b1b9
781	195	1	seed066	validation	light	seed066_light	trojan	9b463cd3280bb992d81a2b5b81465f8f875144435a140c171f180b779181cb1f
782	195	2	seed066	validation	light	seed066_light	direct	9b463cd3280bb992d81a2b5b81465f8f875144435a140c171f180b779181cb1f
783	195	3	seed066	validation	light	seed066_light	vless	9b463cd3280bb992d81a2b5b81465f8f875144435a140c171f180b779181cb1f
784	195	4	seed066	validation	light	seed066_light	shadowsocks	9b463cd3280bb992d81a2b5b81465f8f875144435a140c171f180b779181cb1f
785	196	1	seed066	validation	medium	seed066_medium	direct	73ca3da5da620b05d2e2f4abb14b822b28c91966e9a6f0b54ef06b0964e855ef
786	196	2	seed066	validation	medium	seed066_medium	vless	73ca3da5da620b05d2e2f4abb14b822b28c91966e9a6f0b54ef06b0964e855ef
787	196	3	seed066	validation	medium	seed066_medium	shadowsocks	73ca3da5da620b05d2e2f4abb14b822b28c91966e9a6f0b54ef06b0964e855ef
788	196	4	seed066	validation	medium	seed066_medium	trojan	73ca3da5da620b05d2e2f4abb14b822b28c91966e9a6f0b54ef06b0964e855ef
789	197	1	seed066	validation	heavy	seed066_heavy	vless	48621be98dbe7cd5822ae3747d9dc54b594c02eb7230ef33ed13d9c896fc4005
790	197	2	seed066	validation	heavy	seed066_heavy	shadowsocks	48621be98dbe7cd5822ae3747d9dc54b594c02eb7230ef33ed13d9c896fc4005
791	197	3	seed066	validation	heavy	seed066_heavy	trojan	48621be98dbe7cd5822ae3747d9dc54b594c02eb7230ef33ed13d9c896fc4005
792	197	4	seed066	validation	heavy	seed066_heavy	direct	48621be98dbe7cd5822ae3747d9dc54b594c02eb7230ef33ed13d9c896fc4005
793	198	1	seed067	validation	light	seed067_light	shadowsocks	3ed85a2d96fb7feefd6e47eb51dc7cd826fc180aea6df1737279696a6f259308
794	198	2	seed067	validation	light	seed067_light	trojan	3ed85a2d96fb7feefd6e47eb51dc7cd826fc180aea6df1737279696a6f259308
795	198	3	seed067	validation	light	seed067_light	direct	3ed85a2d96fb7feefd6e47eb51dc7cd826fc180aea6df1737279696a6f259308
796	198	4	seed067	validation	light	seed067_light	vless	3ed85a2d96fb7feefd6e47eb51dc7cd826fc180aea6df1737279696a6f259308
797	199	1	seed067	validation	medium	seed067_medium	trojan	9aa64b0e3981910ebb35542f37ef2b1dcde91167cf7c6cba1a637935b102ed69
798	199	2	seed067	validation	medium	seed067_medium	direct	9aa64b0e3981910ebb35542f37ef2b1dcde91167cf7c6cba1a637935b102ed69
799	199	3	seed067	validation	medium	seed067_medium	vless	9aa64b0e3981910ebb35542f37ef2b1dcde91167cf7c6cba1a637935b102ed69
800	199	4	seed067	validation	medium	seed067_medium	shadowsocks	9aa64b0e3981910ebb35542f37ef2b1dcde91167cf7c6cba1a637935b102ed69
801	200	1	seed067	validation	heavy	seed067_heavy	direct	83e7c0437e7332f717fa67da5a15847ca53559b11390b53875b10bfc0adf321e
802	200	2	seed067	validation	heavy	seed067_heavy	vless	83e7c0437e7332f717fa67da5a15847ca53559b11390b53875b10bfc0adf321e
803	200	3	seed067	validation	heavy	seed067_heavy	shadowsocks	83e7c0437e7332f717fa67da5a15847ca53559b11390b53875b10bfc0adf321e
804	200	4	seed067	validation	heavy	seed067_heavy	trojan	83e7c0437e7332f717fa67da5a15847ca53559b11390b53875b10bfc0adf321e
