domain_id	rank	domain	rank_bucket	source_list_id	source_sha256	syntax_eligible	reachability_eligible	main_http_status	main_commit_success	main_commit_latency_ms	warning_count	audit_timestamp	attempt1_status	attempt1_commit_success	attempt1_commit_latency_ms	attempt1_warning_count	attempt1_error	attempt2_status	attempt2_commit_success	attempt2_commit_latency_ms	attempt2_warning_count	attempt2_error	attempt3_status	attempt3_commit_success	attempt3_commit_latency_ms	attempt3_warning_count	attempt3_error	attempt4_status	attempt4_commit_success	attempt4_commit_latency_ms	attempt4_warning_count	attempt4_error	rate_limit_429_count	hard_failure_count	warning_count	replay_stable	audit_timestamp
domain0257	678	optimizely.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1202	0	2026-08-29T05:47:31Z	200	true	3477	0		200	true	1200	0		200	true	1304	0		200	true	1145	0		0	0	0	true	2026-08-29T05:47:31Z
domain0258	683	dotomi.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2394	7	2026-08-29T05:47:55Z	200	true	3477	2		200	true	4488	2		200	true	3400	2		200	true	3231	1		0	0	7	true	2026-08-29T05:47:55Z
domain0259	684	bitrix24.ru	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	10223	3	2026-08-29T05:48:38Z	200	true	13264	0		200	true	13244	1		200	true	15984	0		200	true	13164	2		0	0	3	true	2026-08-29T05:48:38Z
domain0260	685	mega.co.nz	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1555	8	2026-08-29T05:48:32Z	200	true	11276	2		200	true	11237	2		200	true	11466	2		200	true	11162	2		0	0	8	true	2026-08-29T05:48:32Z
domain0261	688	hihonorcloud.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	58	0	2026-08-29T05:48:04Z	200	true	1857	0		200	true	2614	0		200	true	2649	0		200	true	2685	0		0	0	0	true	2026-08-29T05:48:04Z
domain0262	689	mobolize.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3201	4	2026-08-29T05:48:49Z	200	true	12684	1		200	true	12857	1		200	true	12260	1		200	true	12213	1		0	0	4	true	2026-08-29T05:48:49Z
domain0263	692	linode.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	6513	6	2026-08-29T05:49:11Z	200	true	20971	1		200	true	17257	2		200	true	15931	2		200	true	14499	1		0	0	6	true	2026-08-29T05:49:11Z
domain0264	698	mailchimp.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1448	1	2026-08-29T05:48:32Z	200	true	6812	0		200	true	6311	0		200	true	7502	1		200	true	7031	0		0	0	1	true	2026-08-29T05:48:32Z
domain0265	701	globalsign.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1507	4	2026-08-29T05:48:57Z	200	true	12058	1		200	true	11385	1		200	true	11434	1		200	true	11834	1		0	0	4	true	2026-08-29T05:48:57Z
domain0266	702	kick.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	941	4	2026-08-29T05:48:29Z	200	true	3818	1		200	true	3093	1		200	true	2775	1		200	true	2361	1		0	0	4	true	2026-08-29T05:48:29Z
domain0267	703	fifa.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2307	4	2026-08-29T05:48:56Z	200	true	9698	1		200	true	10691	1		200	true	7757	1		200	true	9072	1		0	0	4	true	2026-08-29T05:48:56Z
domain0268	704	consultant.ru	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4352	0	2026-08-29T05:49:18Z	200	true	8157	0		200	true	9720	0		200	true	8608	0		200	true	6908	0		0	0	0	true	2026-08-29T05:49:18Z
domain0269	707	ya.ru	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3282	0	2026-08-29T05:49:17Z	200	true	7700	0		200	true	6158	0		200	true	7442	0		200	true	8514	0		0	0	0	true	2026-08-29T05:49:17Z
domain0270	710	amazon.it	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	202	true	2707	0	2026-08-29T05:49:09Z	202	true	4340	0		202	true	6711	0		202	true	4876	0		202	true	5236	0		0	0	0	true	2026-08-29T05:49:09Z
domain0271	711	wps.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1627	0	2026-08-29T05:48:59Z	200	true	1547	0		200	true	1305	0		200	true	1159	0		200	true	1282	0		0	0	0	true	2026-08-29T05:48:59Z
domain0272	716	parklogic.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1545	4	2026-08-29T05:49:51Z	200	true	11517	1		200	true	11627	1		200	true	11759	1		200	true	11389	1		0	0	4	true	2026-08-29T05:49:51Z
domain0273	720	alrosa.ru	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1882	5	2026-08-29T05:50:00Z	200	true	12033	1		200	true	12474	2		200	true	11793	1		200	true	11557	1		0	0	5	true	2026-08-29T05:50:00Z
domain0274	723	magnit.ru	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3252	18	2026-08-29T05:50:07Z	200	true	14392	6		200	true	13471	4		200	true	14302	4		200	true	12471	4		0	0	18	true	2026-08-29T05:50:07Z
domain0275	724	seznam.cz	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	6922	4	2026-08-29T05:50:16Z	200	true	14694	1		200	true	16001	1		200	true	14938	1		200	true	16527	1		0	0	4	true	2026-08-29T05:50:16Z
domain0276	726	amazon.es	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	202	true	3924	0	2026-08-29T05:49:44Z	202	true	6196	0		202	true	5104	0		202	true	3609	0		202	true	4551	0		0	0	0	true	2026-08-29T05:49:44Z
domain0277	733	abovedomains.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1115	0	2026-08-29T05:49:31Z	200	true	1314	0		200	true	938	0		200	true	1125	0		200	true	1164	0		0	0	0	true	2026-08-29T05:49:31Z
domain0278	736	cursor.sh	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1006	0	2026-08-29T05:49:45Z	200	true	3513	0		200	true	3394	0		200	true	2553	0		200	true	3004	0		0	0	0	true	2026-08-29T05:49:45Z
domain0279	737	ring.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2131	0	2026-08-29T05:49:46Z	200	true	2630	0		200	true	1907	0		200	true	5604	0		200	true	2180	0		0	0	0	true	2026-08-29T05:49:46Z
domain0280	739	wpguardian.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1612	0	2026-08-29T05:50:12Z	200	true	6920	0		200	true	6454	0		200	true	5561	0		200	true	5462	0		0	0	0	true	2026-08-29T05:50:12Z
domain0281	740	asus.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3011	0	2026-08-29T05:50:29Z	200	true	5516	0		200	true	7824	0		200	true	8769	0		200	true	7009	0		0	0	0	true	2026-08-29T05:50:29Z
domain0282	741	shopee.co.id	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1415	0	2026-08-29T05:50:06Z	200	true	931	0		200	true	1635	0		200	true	928	0		200	true	1596	0		0	0	0	true	2026-08-29T05:50:06Z
domain0283	743	python.org	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4224	4	2026-08-29T05:50:53Z	200	true	12145	1		200	true	12032	1		200	true	15031	1		200	true	11666	1		0	0	4	true	2026-08-29T05:50:53Z
domain0284	744	ted.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3117	4	2026-08-29T05:50:58Z	200	true	12592	1		200	true	12709	1		200	true	13690	1		200	true	12301	1		0	0	4	true	2026-08-29T05:50:58Z
domain0285	745	wpguardian.io	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3781	1	2026-08-29T05:50:47Z	200	true	8241	0		200	true	6935	1		200	true	6675	0		200	true	9218	0		0	0	1	true	2026-08-29T05:50:47Z
domain0286	746	lijit.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1933	0	2026-08-29T05:50:42Z	200	true	9801	0		200	true	2651	0		200	true	3385	0		200	true	4152	0		0	0	0	true	2026-08-29T05:50:42Z
domain0287	747	mlb.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3294	8	2026-08-29T05:51:14Z	200	true	12682	2		200	true	13535	2		200	true	12680	2		200	true	12532	2		0	0	8	true	2026-08-29T05:51:14Z
domain0288	759	box.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1689	32	2026-08-29T05:50:47Z	200	true	5629	8		200	true	3783	8		200	true	5982	8		200	true	4785	8		0	0	32	true	2026-08-29T05:50:47Z
domain0289	760	wp.pl	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1381	0	2026-08-29T05:50:46Z	200	true	4609	0		200	true	3193	0		200	true	2577	0		200	true	3798	0		0	0	0	true	2026-08-29T05:50:46Z
domain0290	761	airbnb.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1682	0	2026-08-29T05:51:21Z	200	true	12013	0		200	true	10498	0		200	true	6426	0		200	true	8010	0		0	0	0	true	2026-08-29T05:51:21Z
domain0291	766	bestbuy.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	11906	4	2026-08-29T05:52:22Z	200	true	22532	1		200	true	21315	1		200	true	20588	1		200	true	20723	1		0	0	4	true	2026-08-29T05:52:22Z
domain0292	767	ubi.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4307	0	2026-08-29T05:51:21Z	200	true	5651	0		200	true	4318	0		200	true	5415	0		200	true	3647	0		0	0	0	true	2026-08-29T05:51:21Z
domain0293	769	appcenter.ms	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1634	0	2026-08-29T05:51:29Z	200	true	4870	0		200	true	11112	0		200	true	2967	0		200	true	8046	0		0	0	0	true	2026-08-29T05:51:29Z
domain0294	772	bugsnag.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4262	4	2026-08-29T05:51:55Z	200	true	14052	1		200	true	13142	1		200	true	12444	1		200	true	12870	1		0	0	4	true	2026-08-29T05:51:55Z
domain0295	778	gumgum.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1219	0	2026-08-29T05:51:41Z	200	true	7748	0		200	true	6983	0		200	true	8558	0		200	true	10092	0		0	0	0	true	2026-08-29T05:51:41Z
domain0296	779	adjust.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1024	0	2026-08-29T05:51:26Z	200	true	3566	0		200	true	3750	0		200	true	2660	0		200	true	3101	0		0	0	0	true	2026-08-29T05:51:26Z
domain0297	781	networkadvertising.org	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2828	4	2026-08-29T05:52:22Z	200	true	13933	1		200	true	13482	1		200	true	13274	1		200	true	12192	1		0	0	4	true	2026-08-29T05:52:22Z
domain0298	784	singular.net	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1072	0	2026-08-29T05:51:55Z	200	true	4279	0		200	true	3615	0		200	true	5445	0		200	true	5123	0		0	0	0	true	2026-08-29T05:51:55Z
domain0299	787	lenovo.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2594	0	2026-08-29T05:51:55Z	200	true	4012	0		200	true	3524	0		200	true	7495	0		200	true	3522	0		0	0	0	true	2026-08-29T05:51:55Z
domain0300	790	visma.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1227	0	2026-08-29T05:52:01Z	200	true	4344	0		200	true	4341	0		200	true	5799	0		200	true	4787	0		0	0	0	true	2026-08-29T05:52:01Z
domain0301	791	apnews.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1452	4	2026-08-29T05:52:31Z	200	true	12810	1		200	true	10906	1		200	true	11088	1		200	true	10925	1		0	0	4	true	2026-08-29T05:52:31Z
domain0302	792	verisign.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1911	4	2026-08-29T05:52:34Z	200	true	10286	1		200	true	7839	1		200	true	6781	1		200	true	12462	1		0	0	4	true	2026-08-29T05:52:34Z
domain0303	798	ameblo.jp	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1354	4	2026-08-29T05:52:58Z	200	true	11076	1		200	true	12079	1		200	true	11949	1		200	true	11542	1		0	0	4	true	2026-08-29T05:52:58Z
domain0304	799	teads.tv	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1838	0	2026-08-29T05:52:24Z	200	true	3348	0		200	true	2887	0		200	true	2528	0		200	true	4015	0		0	0	0	true	2026-08-29T05:52:24Z
domain0305	802	prnewswire.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1306	8	2026-08-29T05:52:57Z	200	true	11933	2		200	true	11304	2		200	true	11219	2		200	true	11232	2		0	0	8	true	2026-08-29T05:52:57Z
domain0306	805	rakuten.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2968	0	2026-08-29T05:52:52Z	200	true	9179	0		200	true	9204	0		200	true	8354	0		200	true	8793	0		0	0	0	true	2026-08-29T05:52:52Z
domain0307	806	disneyplus.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3544	8	2026-08-29T05:53:17Z	200	true	10203	2		200	true	9136	2		200	true	10451	2		200	true	9136	2		0	0	8	true	2026-08-29T05:53:17Z
domain0308	808	washington.edu	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3478	4	2026-08-29T05:53:26Z	200	true	12222	1		200	true	11985	1		200	true	11789	1		200	true	11986	1		0	0	4	true	2026-08-29T05:53:26Z
domain0309	809	a-mo.net	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1693	0	2026-08-29T05:52:45Z	200	true	1266	0		200	true	1204	0		200	true	1606	0		200	true	778	0		0	0	0	true	2026-08-29T05:52:45Z
domain0310	810	rt.ru	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4080	0	2026-08-29T05:53:04Z	200	true	4987	0		200	true	6249	0		200	true	3471	0		200	true	3057	0		0	0	0	true	2026-08-29T05:53:04Z
domain0311	811	mixpanel.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1989	0	2026-08-29T05:53:12Z	200	true	6078	0		200	true	6208	0		200	true	4836	0		200	true	4722	0		0	0	0	true	2026-08-29T05:53:12Z
domain0312	814	amazon.com.au	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	202	true	3374	1	2026-08-29T05:53:35Z	202	true	10062	0		202	true	11946	1		202	true	5335	0		202	true	7047	0		0	0	1	true	2026-08-29T05:53:35Z
domain0313	815	moloco.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2554	4	2026-08-29T05:53:59Z	200	true	12705	1		200	true	12357	1		200	true	12459	1		200	true	13888	1		0	0	4	true	2026-08-29T05:53:59Z
domain0314	817	xbox.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	6475	7	2026-08-29T05:54:04Z	200	true	12617	2		200	true	12043	1		200	true	13497	2		200	true	12819	2		0	0	7	true	2026-08-29T05:54:04Z
domain0315	819	zoho.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2929	0	2026-08-29T05:53:50Z	200	true	7201	0		200	true	7546	0		200	true	12768	0		200	true	9402	0		0	0	0	true	2026-08-29T05:53:50Z
domain0316	822	unpkg.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	815	0	2026-08-29T05:53:28Z	200	true	1901	0		200	true	2263	0		200	true	2577	0		200	true	1535	0		0	0	0	true	2026-08-29T05:53:28Z
domain0317	823	theverge.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3115	4	2026-08-29T05:54:20Z	200	true	12914	1		200	true	12806	1		200	true	12664	1		200	true	13941	1		0	0	4	true	2026-08-29T05:54:20Z
domain0318	831	blackberry.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	5312	0	2026-08-29T05:54:05Z	200	true	9826	0		200	true	7679	0		200	true	7346	0		200	true	7239	0		0	0	0	true	2026-08-29T05:54:05Z
domain0319	834	no-ip.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2467	6	2026-08-29T05:54:22Z	200	true	7534	2		200	true	10410	1		200	true	10179	1		200	true	12536	2		0	0	6	true	2026-08-29T05:54:22Z
domain0320	839	me.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1255	0	2026-08-29T05:53:53Z	200	true	2522	0		200	true	2592	0		200	true	2159	0		200	true	1948	0		0	0	0	true	2026-08-29T05:53:53Z
domain0321	840	amazon.com.br	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3396	0	2026-08-29T05:54:13Z	202	true	7114	0		202	true	5244	0		202	true	5598	0		202	true	5183	0		0	0	0	true	2026-08-29T05:54:13Z
domain0322	841	zoom.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2869	17	2026-08-29T05:54:51Z	200	true	10826	4		200	true	10641	4		200	true	12157	5		200	true	11402	4		0	0	17	true	2026-08-29T05:54:51Z
domain0323	843	deepl.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1519	0	2026-08-29T05:54:16Z	200	true	2040	0		200	true	1857	0		200	true	2490	0		200	true	1817	0		0	0	0	true	2026-08-29T05:54:16Z
domain0324	844	myspace.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1639	8	2026-08-29T05:55:27Z	200	true	11435	2		200	true	37888	2		200	true	11628	2		200	true	11441	2		0	0	8	true	2026-08-29T05:55:27Z
domain0325	854	agoda.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4079	0	2026-08-29T05:54:36Z	200	true	5909	0		200	true	3220	0		200	true	3295	0		200	true	4360	0		0	0	0	true	2026-08-29T05:54:36Z
domain0326	857	onetag-sys.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2029	0	2026-08-29T05:54:28Z	200	true	2293	0		200	true	2470	0		200	true	1723	0		200	true	962	0		0	0	0	true	2026-08-29T05:54:28Z
domain0327	859	frontiersin.org	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	5344	4	2026-08-29T05:54:58Z	200	true	6270	1		200	true	6471	1		200	true	7103	1		200	true	8909	1		0	0	4	true	2026-08-29T05:54:58Z
domain0328	860	arcgis.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	5255	0	2026-08-29T05:55:58Z	200	true	28670	0		200	true	4319	0		200	true	26292	0		200	true	26653	0		0	0	0	true	2026-08-29T05:55:58Z
domain0329	870	lwsdns.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1413	64	2026-08-29T05:55:21Z	200	true	11537	16		200	true	10885	16		200	true	11373	16		200	true	11879	16		0	0	64	true	2026-08-29T05:55:21Z
domain0330	871	figma.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2204	1	2026-08-29T05:55:22Z	200	true	5232	0		200	true	3862	0		0	false	30001	1	"TimeoutError: Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://figma.com/"", waiting until ""commit""
"	200	true	5264	0		0	1	1	false	2026-08-29T05:55:22Z
domain0331	875	lg.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	5413	2	2026-08-29T05:55:10Z	200	true	8049	0		200	true	3622	0		200	true	8104	1		200	true	7225	1		0	0	2	true	2026-08-29T05:55:10Z
domain0332	877	chess.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1932	0	2026-08-29T05:55:24Z	200	true	9433	0		200	true	6954	0		200	true	6890	0		200	true	8805	0		0	0	0	true	2026-08-29T05:55:24Z
domain0333	884	biblegateway.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2989	0	2026-08-29T05:55:22Z	200	true	4943	0		200	true	3680	0		200	true	2736	0		200	true	3883	0		0	0	0	true	2026-08-29T05:55:22Z
domain0334	885	worldbank.org	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1416	0	2026-08-29T05:55:24Z	200	true	3495	0		200	true	2636	0		200	true	2407	0		200	true	2414	0		0	0	0	true	2026-08-29T05:55:24Z
domain0335	886	bankofamerica.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	836	0	2026-08-29T05:55:40Z	200	true	4168	0		200	true	3199	0		200	true	3401	0		200	true	3773	0		0	0	0	true	2026-08-29T05:55:40Z
domain0336	887	www.gov.br	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2824	4	2026-08-29T05:56:27Z	200	true	12984	1		200	true	12538	1		200	true	12238	1		200	true	12254	1		0	0	4	true	2026-08-29T05:56:27Z
domain0337	888	qualtrics.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3828	6	2026-08-29T05:56:29Z	200	true	12439	1		200	true	12558	3		200	true	13214	1		200	true	13368	1		0	0	6	true	2026-08-29T05:56:29Z
domain0338	892	jetbrains.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2725	4	2026-08-29T05:56:07Z	200	true	6381	1		200	true	7838	1		200	true	7395	1		200	true	6970	1		0	0	4	true	2026-08-29T05:56:07Z
domain0339	893	fwmrm.net	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	25832	4	2026-08-29T05:56:39Z	200	true	31262	1		200	true	9486	1		200	true	8057	1		200	true	10482	1		0	0	4	true	2026-08-29T05:56:39Z
domain0340	894	wyzecam.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2179	12	2026-08-29T05:56:27Z	200	true	12760	2		200	true	12388	4		200	true	11626	3		200	true	10139	3		0	0	12	true	2026-08-29T05:56:27Z
domain0341	897	kleinanzeigen.de	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2299	1	2026-08-29T05:56:32Z	200	true	14572	0		200	true	8949	0		200	true	12154	0		200	true	13032	1		0	0	1	true	2026-08-29T05:56:32Z
domain0342	904	ys7.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	685	1	2026-08-29T05:56:33Z	200	true	3088	0		200	true	2963	0		200	true	592	0		0	false	30002	1	"TimeoutError: Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://ys7.com/"", waiting until ""commit""
"	0	1	1	false	2026-08-29T05:56:33Z
domain0343	905	starlink.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1262	0	2026-08-29T05:56:25Z	200	true	2694	0		200	true	3759	0		200	true	2657	0		200	true	2537	0		0	0	0	true	2026-08-29T05:56:25Z
