sequence_id	quartet_index	mode_position	seed	split	intensity	pair_group_id	mode_order	plan_sha256
605	151	1	seed051	train	medium	seed051_medium	trojan	d6924f8d37f30eaa7377ef3a864a8ff0843ba283b7a2ad7a41e8b7c3092cc5fb
606	151	2	seed051	train	medium	seed051_medium	direct	d6924f8d37f30eaa7377ef3a864a8ff0843ba283b7a2ad7a41e8b7c3092cc5fb
607	151	3	seed051	train	medium	seed051_medium	vless	d6924f8d37f30eaa7377ef3a864a8ff0843ba283b7a2ad7a41e8b7c3092cc5fb
608	151	4	seed051	train	medium	seed051_medium	shadowsocks	d6924f8d37f30eaa7377ef3a864a8ff0843ba283b7a2ad7a41e8b7c3092cc5fb
609	152	1	seed051	train	heavy	seed051_heavy	direct	2568278e05c30166abbcf1f2883e50dcdbc961a925cbadb587dd581bb16cf3d0
610	152	2	seed051	train	heavy	seed051_heavy	vless	2568278e05c30166abbcf1f2883e50dcdbc961a925cbadb587dd581bb16cf3d0
611	152	3	seed051	train	heavy	seed051_heavy	shadowsocks	2568278e05c30166abbcf1f2883e50dcdbc961a925cbadb587dd581bb16cf3d0
612	152	4	seed051	train	heavy	seed051_heavy	trojan	2568278e05c30166abbcf1f2883e50dcdbc961a925cbadb587dd581bb16cf3d0
613	153	1	seed052	train	light	seed052_light	vless	afe6c9060a5e0903f29a924c9a9cdb40a899d99510b1f8c0a5107f645ec1364c
614	153	2	seed052	train	light	seed052_light	shadowsocks	afe6c9060a5e0903f29a924c9a9cdb40a899d99510b1f8c0a5107f645ec1364c
615	153	3	seed052	train	light	seed052_light	trojan	afe6c9060a5e0903f29a924c9a9cdb40a899d99510b1f8c0a5107f645ec1364c
616	153	4	seed052	train	light	seed052_light	direct	afe6c9060a5e0903f29a924c9a9cdb40a899d99510b1f8c0a5107f645ec1364c
617	154	1	seed052	train	medium	seed052_medium	shadowsocks	ea6c1524bca35b2a97df8d33d1b9ce1d59f2fdf705997587f074ecc100f95069
618	154	2	seed052	train	medium	seed052_medium	trojan	ea6c1524bca35b2a97df8d33d1b9ce1d59f2fdf705997587f074ecc100f95069
619	154	3	seed052	train	medium	seed052_medium	direct	ea6c1524bca35b2a97df8d33d1b9ce1d59f2fdf705997587f074ecc100f95069
620	154	4	seed052	train	medium	seed052_medium	vless	ea6c1524bca35b2a97df8d33d1b9ce1d59f2fdf705997587f074ecc100f95069
621	155	1	seed052	train	heavy	seed052_heavy	trojan	254b5fd68b4e36e7205c2b90f6e52c86e03671b7a74fa8ecf963121282c15354
622	155	2	seed052	train	heavy	seed052_heavy	direct	254b5fd68b4e36e7205c2b90f6e52c86e03671b7a74fa8ecf963121282c15354
623	155	3	seed052	train	heavy	seed052_heavy	vless	254b5fd68b4e36e7205c2b90f6e52c86e03671b7a74fa8ecf963121282c15354
624	155	4	seed052	train	heavy	seed052_heavy	shadowsocks	254b5fd68b4e36e7205c2b90f6e52c86e03671b7a74fa8ecf963121282c15354
625	156	1	seed053	train	light	seed053_light	direct	95abc373b5a2f7cb55844bbf2fe330bba174eedcaea3b6c8aa7da080aed8acbf
626	156	2	seed053	train	light	seed053_light	vless	95abc373b5a2f7cb55844bbf2fe330bba174eedcaea3b6c8aa7da080aed8acbf
627	156	3	seed053	train	light	seed053_light	shadowsocks	95abc373b5a2f7cb55844bbf2fe330bba174eedcaea3b6c8aa7da080aed8acbf
628	156	4	seed053	train	light	seed053_light	trojan	95abc373b5a2f7cb55844bbf2fe330bba174eedcaea3b6c8aa7da080aed8acbf
629	157	1	seed053	train	medium	seed053_medium	vless	937312157628c9ef463f33c3bd392863c30f79bdd75578b26289c579a81618a7
630	157	2	seed053	train	medium	seed053_medium	shadowsocks	937312157628c9ef463f33c3bd392863c30f79bdd75578b26289c579a81618a7
631	157	3	seed053	train	medium	seed053_medium	trojan	937312157628c9ef463f33c3bd392863c30f79bdd75578b26289c579a81618a7
632	157	4	seed053	train	medium	seed053_medium	direct	937312157628c9ef463f33c3bd392863c30f79bdd75578b26289c579a81618a7
633	158	1	seed053	train	heavy	seed053_heavy	shadowsocks	cb62b15ba6f4c5886d9a2c19328aa5c978cbbba3d74c9d629c771c6caf175139
634	158	2	seed053	train	heavy	seed053_heavy	trojan	cb62b15ba6f4c5886d9a2c19328aa5c978cbbba3d74c9d629c771c6caf175139
635	158	3	seed053	train	heavy	seed053_heavy	direct	cb62b15ba6f4c5886d9a2c19328aa5c978cbbba3d74c9d629c771c6caf175139
636	158	4	seed053	train	heavy	seed053_heavy	vless	cb62b15ba6f4c5886d9a2c19328aa5c978cbbba3d74c9d629c771c6caf175139
637	159	1	seed054	train	light	seed054_light	trojan	dd5217c74e6592429eabb7cd6da90ba1785c8687d235e46a2e0ad5d499ae6129
638	159	2	seed054	train	light	seed054_light	direct	dd5217c74e6592429eabb7cd6da90ba1785c8687d235e46a2e0ad5d499ae6129
639	159	3	seed054	train	light	seed054_light	vless	dd5217c74e6592429eabb7cd6da90ba1785c8687d235e46a2e0ad5d499ae6129
640	159	4	seed054	train	light	seed054_light	shadowsocks	dd5217c74e6592429eabb7cd6da90ba1785c8687d235e46a2e0ad5d499ae6129
641	160	1	seed054	train	medium	seed054_medium	direct	f644cde88082a9ed9048c643b01d858431ed4b2185ff9c4f5ad1c17f8b43c84f
642	160	2	seed054	train	medium	seed054_medium	vless	f644cde88082a9ed9048c643b01d858431ed4b2185ff9c4f5ad1c17f8b43c84f
643	160	3	seed054	train	medium	seed054_medium	shadowsocks	f644cde88082a9ed9048c643b01d858431ed4b2185ff9c4f5ad1c17f8b43c84f
644	160	4	seed054	train	medium	seed054_medium	trojan	f644cde88082a9ed9048c643b01d858431ed4b2185ff9c4f5ad1c17f8b43c84f
645	161	1	seed054	train	heavy	seed054_heavy	vless	167d7001d2d7443c6fa082e0476e7f185ee247c5acfe96d728ed13782c5d64f0
646	161	2	seed054	train	heavy	seed054_heavy	shadowsocks	167d7001d2d7443c6fa082e0476e7f185ee247c5acfe96d728ed13782c5d64f0
647	161	3	seed054	train	heavy	seed054_heavy	trojan	167d7001d2d7443c6fa082e0476e7f185ee247c5acfe96d728ed13782c5d64f0
648	161	4	seed054	train	heavy	seed054_heavy	direct	167d7001d2d7443c6fa082e0476e7f185ee247c5acfe96d728ed13782c5d64f0
649	162	1	seed055	train	light	seed055_light	shadowsocks	4c3c928ab0fe35654f9a4022cd2034cad155fb9769fa4460c0585cf03cbe6467
650	162	2	seed055	train	light	seed055_light	trojan	4c3c928ab0fe35654f9a4022cd2034cad155fb9769fa4460c0585cf03cbe6467
651	162	3	seed055	train	light	seed055_light	direct	4c3c928ab0fe35654f9a4022cd2034cad155fb9769fa4460c0585cf03cbe6467
652	162	4	seed055	train	light	seed055_light	vless	4c3c928ab0fe35654f9a4022cd2034cad155fb9769fa4460c0585cf03cbe6467
653	163	1	seed055	train	medium	seed055_medium	trojan	6a624515aff1389279ffb24020c15ed9d1ff2bb590a80981869886fee60a2abc
654	163	2	seed055	train	medium	seed055_medium	direct	6a624515aff1389279ffb24020c15ed9d1ff2bb590a80981869886fee60a2abc
655	163	3	seed055	train	medium	seed055_medium	vless	6a624515aff1389279ffb24020c15ed9d1ff2bb590a80981869886fee60a2abc
656	163	4	seed055	train	medium	seed055_medium	shadowsocks	6a624515aff1389279ffb24020c15ed9d1ff2bb590a80981869886fee60a2abc
657	164	1	seed055	train	heavy	seed055_heavy	direct	326c0a9552696f88d93c9865ff5eba86a42f4722213b2164865796285c21b8a1
658	164	2	seed055	train	heavy	seed055_heavy	vless	326c0a9552696f88d93c9865ff5eba86a42f4722213b2164865796285c21b8a1
659	164	3	seed055	train	heavy	seed055_heavy	shadowsocks	326c0a9552696f88d93c9865ff5eba86a42f4722213b2164865796285c21b8a1
660	164	4	seed055	train	heavy	seed055_heavy	trojan	326c0a9552696f88d93c9865ff5eba86a42f4722213b2164865796285c21b8a1
661	165	1	seed056	train	light	seed056_light	vless	e6851bfdcea43fc24846e82f1d9118e2f4b9fa3cdfcf9e38869309f20c2d62ea
662	165	2	seed056	train	light	seed056_light	shadowsocks	e6851bfdcea43fc24846e82f1d9118e2f4b9fa3cdfcf9e38869309f20c2d62ea
663	165	3	seed056	train	light	seed056_light	trojan	e6851bfdcea43fc24846e82f1d9118e2f4b9fa3cdfcf9e38869309f20c2d62ea
664	165	4	seed056	train	light	seed056_light	direct	e6851bfdcea43fc24846e82f1d9118e2f4b9fa3cdfcf9e38869309f20c2d62ea
665	166	1	seed056	train	medium	seed056_medium	shadowsocks	02504ab9d603ccb5606f9a08b87a0e989b24be5977ca6a53c886bbbe8ef36716
666	166	2	seed056	train	medium	seed056_medium	trojan	02504ab9d603ccb5606f9a08b87a0e989b24be5977ca6a53c886bbbe8ef36716
667	166	3	seed056	train	medium	seed056_medium	direct	02504ab9d603ccb5606f9a08b87a0e989b24be5977ca6a53c886bbbe8ef36716
668	166	4	seed056	train	medium	seed056_medium	vless	02504ab9d603ccb5606f9a08b87a0e989b24be5977ca6a53c886bbbe8ef36716
669	167	1	seed056	train	heavy	seed056_heavy	trojan	0f125cff0ac63f54da787399598b941e97aa761ddc44d4707a313823157fb699
670	167	2	seed056	train	heavy	seed056_heavy	direct	0f125cff0ac63f54da787399598b941e97aa761ddc44d4707a313823157fb699
671	167	3	seed056	train	heavy	seed056_heavy	vless	0f125cff0ac63f54da787399598b941e97aa761ddc44d4707a313823157fb699
672	167	4	seed056	train	heavy	seed056_heavy	shadowsocks	0f125cff0ac63f54da787399598b941e97aa761ddc44d4707a313823157fb699
673	168	1	seed057	train	light	seed057_light	direct	2c883034e76943970659732274367933b5c0e3dbdff789c6ecf560f66be189a9
674	168	2	seed057	train	light	seed057_light	vless	2c883034e76943970659732274367933b5c0e3dbdff789c6ecf560f66be189a9
675	168	3	seed057	train	light	seed057_light	shadowsocks	2c883034e76943970659732274367933b5c0e3dbdff789c6ecf560f66be189a9
676	168	4	seed057	train	light	seed057_light	trojan	2c883034e76943970659732274367933b5c0e3dbdff789c6ecf560f66be189a9
677	169	1	seed057	train	medium	seed057_medium	vless	bcfc9796717ca905de58f94a92d4f23d97d22a3ab460728ed5644da5a8fe92a7
678	169	2	seed057	train	medium	seed057_medium	shadowsocks	bcfc9796717ca905de58f94a92d4f23d97d22a3ab460728ed5644da5a8fe92a7
679	169	3	seed057	train	medium	seed057_medium	trojan	bcfc9796717ca905de58f94a92d4f23d97d22a3ab460728ed5644da5a8fe92a7
680	169	4	seed057	train	medium	seed057_medium	direct	bcfc9796717ca905de58f94a92d4f23d97d22a3ab460728ed5644da5a8fe92a7
681	170	1	seed057	train	heavy	seed057_heavy	shadowsocks	f4dc7cf0b3d646f0060a34c53e07021b5797bb992fb3e6724e9928fc4a12a14c
682	170	2	seed057	train	heavy	seed057_heavy	trojan	f4dc7cf0b3d646f0060a34c53e07021b5797bb992fb3e6724e9928fc4a12a14c
683	170	3	seed057	train	heavy	seed057_heavy	direct	f4dc7cf0b3d646f0060a34c53e07021b5797bb992fb3e6724e9928fc4a12a14c
684	170	4	seed057	train	heavy	seed057_heavy	vless	f4dc7cf0b3d646f0060a34c53e07021b5797bb992fb3e6724e9928fc4a12a14c
685	171	1	seed058	train	light	seed058_light	trojan	26d2d5a18be0be73962f01348a4ef3a8939557f2f88341491be834d28aea44fe
686	171	2	seed058	train	light	seed058_light	direct	26d2d5a18be0be73962f01348a4ef3a8939557f2f88341491be834d28aea44fe
687	171	3	seed058	train	light	seed058_light	vless	26d2d5a18be0be73962f01348a4ef3a8939557f2f88341491be834d28aea44fe
688	171	4	seed058	train	light	seed058_light	shadowsocks	26d2d5a18be0be73962f01348a4ef3a8939557f2f88341491be834d28aea44fe
689	172	1	seed058	train	medium	seed058_medium	direct	d14c407d193a8ec1abe30ef4c6dc3bcf458a0faabb8376066a4232e730614e7a
690	172	2	seed058	train	medium	seed058_medium	vless	d14c407d193a8ec1abe30ef4c6dc3bcf458a0faabb8376066a4232e730614e7a
691	172	3	seed058	train	medium	seed058_medium	shadowsocks	d14c407d193a8ec1abe30ef4c6dc3bcf458a0faabb8376066a4232e730614e7a
692	172	4	seed058	train	medium	seed058_medium	trojan	d14c407d193a8ec1abe30ef4c6dc3bcf458a0faabb8376066a4232e730614e7a
693	173	1	seed058	train	heavy	seed058_heavy	vless	b4b0e839f96c7c59d21e29e4c5ba891676338b0e8ac44114354151e37d7d3104
694	173	2	seed058	train	heavy	seed058_heavy	shadowsocks	b4b0e839f96c7c59d21e29e4c5ba891676338b0e8ac44114354151e37d7d3104
695	173	3	seed058	train	heavy	seed058_heavy	trojan	b4b0e839f96c7c59d21e29e4c5ba891676338b0e8ac44114354151e37d7d3104
696	173	4	seed058	train	heavy	seed058_heavy	direct	b4b0e839f96c7c59d21e29e4c5ba891676338b0e8ac44114354151e37d7d3104
697	174	1	seed059	train	light	seed059_light	shadowsocks	07f8688aa083602899d3c98d72bceba596dc882f80afdf74e265d6664f0c00c9
698	174	2	seed059	train	light	seed059_light	trojan	07f8688aa083602899d3c98d72bceba596dc882f80afdf74e265d6664f0c00c9
699	174	3	seed059	train	light	seed059_light	direct	07f8688aa083602899d3c98d72bceba596dc882f80afdf74e265d6664f0c00c9
700	174	4	seed059	train	light	seed059_light	vless	07f8688aa083602899d3c98d72bceba596dc882f80afdf74e265d6664f0c00c9
701	175	1	seed059	train	medium	seed059_medium	trojan	8cdc1007f0ae9f96fad3c7c15c84bd7612440f738165b53c992b2875b9dffea0
702	175	2	seed059	train	medium	seed059_medium	direct	8cdc1007f0ae9f96fad3c7c15c84bd7612440f738165b53c992b2875b9dffea0
703	175	3	seed059	train	medium	seed059_medium	vless	8cdc1007f0ae9f96fad3c7c15c84bd7612440f738165b53c992b2875b9dffea0
704	175	4	seed059	train	medium	seed059_medium	shadowsocks	8cdc1007f0ae9f96fad3c7c15c84bd7612440f738165b53c992b2875b9dffea0
705	176	1	seed059	train	heavy	seed059_heavy	direct	78c475b443f60abcae29590b0973ab01091b14c9cfdc2c37ef96233b9fa9604a
706	176	2	seed059	train	heavy	seed059_heavy	vless	78c475b443f60abcae29590b0973ab01091b14c9cfdc2c37ef96233b9fa9604a
707	176	3	seed059	train	heavy	seed059_heavy	shadowsocks	78c475b443f60abcae29590b0973ab01091b14c9cfdc2c37ef96233b9fa9604a
708	176	4	seed059	train	heavy	seed059_heavy	trojan	78c475b443f60abcae29590b0973ab01091b14c9cfdc2c37ef96233b9fa9604a
709	177	1	seed060	train	light	seed060_light	vless	d17a0ada9ce84859dcca735fe28bb6bfc065dbc285c9b1dbecfee17eb05c1360
710	177	2	seed060	train	light	seed060_light	shadowsocks	d17a0ada9ce84859dcca735fe28bb6bfc065dbc285c9b1dbecfee17eb05c1360
711	177	3	seed060	train	light	seed060_light	trojan	d17a0ada9ce84859dcca735fe28bb6bfc065dbc285c9b1dbecfee17eb05c1360
712	177	4	seed060	train	light	seed060_light	direct	d17a0ada9ce84859dcca735fe28bb6bfc065dbc285c9b1dbecfee17eb05c1360
713	178	1	seed060	train	medium	seed060_medium	shadowsocks	28c76bb1560d75a4c2b9689ee645c5383c6e305e07819dfd44c38f6ca6b24e9b
714	178	2	seed060	train	medium	seed060_medium	trojan	28c76bb1560d75a4c2b9689ee645c5383c6e305e07819dfd44c38f6ca6b24e9b
715	178	3	seed060	train	medium	seed060_medium	direct	28c76bb1560d75a4c2b9689ee645c5383c6e305e07819dfd44c38f6ca6b24e9b
716	178	4	seed060	train	medium	seed060_medium	vless	28c76bb1560d75a4c2b9689ee645c5383c6e305e07819dfd44c38f6ca6b24e9b
717	179	1	seed060	train	heavy	seed060_heavy	trojan	b5ef6e555525624dbb6b4b12c7f363abbc35000da6bc56a0c881a6eea596ecf6
718	179	2	seed060	train	heavy	seed060_heavy	direct	b5ef6e555525624dbb6b4b12c7f363abbc35000da6bc56a0c881a6eea596ecf6
719	179	3	seed060	train	heavy	seed060_heavy	vless	b5ef6e555525624dbb6b4b12c7f363abbc35000da6bc56a0c881a6eea596ecf6
720	179	4	seed060	train	heavy	seed060_heavy	shadowsocks	b5ef6e555525624dbb6b4b12c7f363abbc35000da6bc56a0c881a6eea596ecf6
721	180	1	seed061	validation	light	seed061_light	direct	76ce9860f177065c3d308fceea456429460dc57b42e1416d97a4680a57fbadce
722	180	2	seed061	validation	light	seed061_light	vless	76ce9860f177065c3d308fceea456429460dc57b42e1416d97a4680a57fbadce
723	180	3	seed061	validation	light	seed061_light	shadowsocks	76ce9860f177065c3d308fceea456429460dc57b42e1416d97a4680a57fbadce
724	180	4	seed061	validation	light	seed061_light	trojan	76ce9860f177065c3d308fceea456429460dc57b42e1416d97a4680a57fbadce
725	181	1	seed061	validation	medium	seed061_medium	vless	9e0e2a23be9ef1d2fb87b3675b853ab8c91d1b94c92f440eeddd99189b2a7291
726	181	2	seed061	validation	medium	seed061_medium	shadowsocks	9e0e2a23be9ef1d2fb87b3675b853ab8c91d1b94c92f440eeddd99189b2a7291
727	181	3	seed061	validation	medium	seed061_medium	trojan	9e0e2a23be9ef1d2fb87b3675b853ab8c91d1b94c92f440eeddd99189b2a7291
728	181	4	seed061	validation	medium	seed061_medium	direct	9e0e2a23be9ef1d2fb87b3675b853ab8c91d1b94c92f440eeddd99189b2a7291
729	182	1	seed061	validation	heavy	seed061_heavy	shadowsocks	fba640fd2f427c2c13c838a8c8438470e79e1b621a1d1ba32425d423723d58be
730	182	2	seed061	validation	heavy	seed061_heavy	trojan	fba640fd2f427c2c13c838a8c8438470e79e1b621a1d1ba32425d423723d58be
731	182	3	seed061	validation	heavy	seed061_heavy	direct	fba640fd2f427c2c13c838a8c8438470e79e1b621a1d1ba32425d423723d58be
732	182	4	seed061	validation	heavy	seed061_heavy	vless	fba640fd2f427c2c13c838a8c8438470e79e1b621a1d1ba32425d423723d58be
733	183	1	seed062	validation	light	seed062_light	trojan	dd2b50b30a95bcd54e105a5bd42f57eef30a9e41fbc48ce40f8eacb3a028bf83
734	183	2	seed062	validation	light	seed062_light	direct	dd2b50b30a95bcd54e105a5bd42f57eef30a9e41fbc48ce40f8eacb3a028bf83
735	183	3	seed062	validation	light	seed062_light	vless	dd2b50b30a95bcd54e105a5bd42f57eef30a9e41fbc48ce40f8eacb3a028bf83
736	183	4	seed062	validation	light	seed062_light	shadowsocks	dd2b50b30a95bcd54e105a5bd42f57eef30a9e41fbc48ce40f8eacb3a028bf83
737	184	1	seed062	validation	medium	seed062_medium	direct	361e8665f35f50f01cfcd52647a02749916a07fd067ef8d254a0d26a81d8005e
738	184	2	seed062	validation	medium	seed062_medium	vless	361e8665f35f50f01cfcd52647a02749916a07fd067ef8d254a0d26a81d8005e
739	184	3	seed062	validation	medium	seed062_medium	shadowsocks	361e8665f35f50f01cfcd52647a02749916a07fd067ef8d254a0d26a81d8005e
740	184	4	seed062	validation	medium	seed062_medium	trojan	361e8665f35f50f01cfcd52647a02749916a07fd067ef8d254a0d26a81d8005e
741	185	1	seed062	validation	heavy	seed062_heavy	vless	06547e966329402b91f66fb1e926fd74153adc6a30178f470f13a3556e3d0e51
742	185	2	seed062	validation	heavy	seed062_heavy	shadowsocks	06547e966329402b91f66fb1e926fd74153adc6a30178f470f13a3556e3d0e51
743	185	3	seed062	validation	heavy	seed062_heavy	trojan	06547e966329402b91f66fb1e926fd74153adc6a30178f470f13a3556e3d0e51
744	185	4	seed062	validation	heavy	seed062_heavy	direct	06547e966329402b91f66fb1e926fd74153adc6a30178f470f13a3556e3d0e51
745	186	1	seed063	validation	light	seed063_light	shadowsocks	a804ee950a584278fc8b428985a7eb09373b92afb72e29e4d4148afc0813227f
746	186	2	seed063	validation	light	seed063_light	trojan	a804ee950a584278fc8b428985a7eb09373b92afb72e29e4d4148afc0813227f
747	186	3	seed063	validation	light	seed063_light	direct	a804ee950a584278fc8b428985a7eb09373b92afb72e29e4d4148afc0813227f
748	186	4	seed063	validation	light	seed063_light	vless	a804ee950a584278fc8b428985a7eb09373b92afb72e29e4d4148afc0813227f
749	187	1	seed063	validation	medium	seed063_medium	trojan	95c9e7236d8ed66e112bdcf8b507a2cf72656f08da295b9553d6e42820fba116
750	187	2	seed063	validation	medium	seed063_medium	direct	95c9e7236d8ed66e112bdcf8b507a2cf72656f08da295b9553d6e42820fba116
751	187	3	seed063	validation	medium	seed063_medium	vless	95c9e7236d8ed66e112bdcf8b507a2cf72656f08da295b9553d6e42820fba116
752	187	4	seed063	validation	medium	seed063_medium	shadowsocks	95c9e7236d8ed66e112bdcf8b507a2cf72656f08da295b9553d6e42820fba116
753	188	1	seed063	validation	heavy	seed063_heavy	direct	34b64fa8118c93dbe00e9d23f0a9c32851cb9e9d6584ac67f5aaee75a9faa13f
754	188	2	seed063	validation	heavy	seed063_heavy	vless	34b64fa8118c93dbe00e9d23f0a9c32851cb9e9d6584ac67f5aaee75a9faa13f
755	188	3	seed063	validation	heavy	seed063_heavy	shadowsocks	34b64fa8118c93dbe00e9d23f0a9c32851cb9e9d6584ac67f5aaee75a9faa13f
756	188	4	seed063	validation	heavy	seed063_heavy	trojan	34b64fa8118c93dbe00e9d23f0a9c32851cb9e9d6584ac67f5aaee75a9faa13f
757	189	1	seed064	validation	light	seed064_light	vless	e28903e6f340fe29462017e15d916d1567c478cea6ac7495a1a434d8cab2a7e3
758	189	2	seed064	validation	light	seed064_light	shadowsocks	e28903e6f340fe29462017e15d916d1567c478cea6ac7495a1a434d8cab2a7e3
759	189	3	seed064	validation	light	seed064_light	trojan	e28903e6f340fe29462017e15d916d1567c478cea6ac7495a1a434d8cab2a7e3
760	189	4	seed064	validation	light	seed064_light	direct	e28903e6f340fe29462017e15d916d1567c478cea6ac7495a1a434d8cab2a7e3
761	190	1	seed064	validation	medium	seed064_medium	shadowsocks	7e24296f1880a7e9b108276e485f359a1b3764d1a70dfc6801e599b12405b086
762	190	2	seed064	validation	medium	seed064_medium	trojan	7e24296f1880a7e9b108276e485f359a1b3764d1a70dfc6801e599b12405b086
763	190	3	seed064	validation	medium	seed064_medium	direct	7e24296f1880a7e9b108276e485f359a1b3764d1a70dfc6801e599b12405b086
764	190	4	seed064	validation	medium	seed064_medium	vless	7e24296f1880a7e9b108276e485f359a1b3764d1a70dfc6801e599b12405b086
765	191	1	seed064	validation	heavy	seed064_heavy	trojan	d1f15022fe7d0d95f60d3316ec728144ffa3261f00a7b6b21a8f4f9ff942940a
766	191	2	seed064	validation	heavy	seed064_heavy	direct	d1f15022fe7d0d95f60d3316ec728144ffa3261f00a7b6b21a8f4f9ff942940a
767	191	3	seed064	validation	heavy	seed064_heavy	vless	d1f15022fe7d0d95f60d3316ec728144ffa3261f00a7b6b21a8f4f9ff942940a
768	191	4	seed064	validation	heavy	seed064_heavy	shadowsocks	d1f15022fe7d0d95f60d3316ec728144ffa3261f00a7b6b21a8f4f9ff942940a
769	192	1	seed065	validation	light	seed065_light	direct	94e7c3ef5e4663fc15fc3b836b7fa66ff8154ce9fb948e90963351b29c9a7d4f
770	192	2	seed065	validation	light	seed065_light	vless	94e7c3ef5e4663fc15fc3b836b7fa66ff8154ce9fb948e90963351b29c9a7d4f
771	192	3	seed065	validation	light	seed065_light	shadowsocks	94e7c3ef5e4663fc15fc3b836b7fa66ff8154ce9fb948e90963351b29c9a7d4f
772	192	4	seed065	validation	light	seed065_light	trojan	94e7c3ef5e4663fc15fc3b836b7fa66ff8154ce9fb948e90963351b29c9a7d4f
773	193	1	seed065	validation	medium	seed065_medium	vless	2b1c946d72b2de7a28c91bf339ba13c4af8f0a3460c9da732d2a8a6b31eb7fb2
774	193	2	seed065	validation	medium	seed065_medium	shadowsocks	2b1c946d72b2de7a28c91bf339ba13c4af8f0a3460c9da732d2a8a6b31eb7fb2
775	193	3	seed065	validation	medium	seed065_medium	trojan	2b1c946d72b2de7a28c91bf339ba13c4af8f0a3460c9da732d2a8a6b31eb7fb2
776	193	4	seed065	validation	medium	seed065_medium	direct	2b1c946d72b2de7a28c91bf339ba13c4af8f0a3460c9da732d2a8a6b31eb7fb2
777	194	1	seed065	validation	heavy	seed065_heavy	shadowsocks	29c4eca80b39bc0e871e0699dcbf5ddaa6df9d037803f2595378441dbf48e2f5
778	194	2	seed065	validation	heavy	seed065_heavy	trojan	29c4eca80b39bc0e871e0699dcbf5ddaa6df9d037803f2595378441dbf48e2f5
779	194	3	seed065	validation	heavy	seed065_heavy	direct	29c4eca80b39bc0e871e0699dcbf5ddaa6df9d037803f2595378441dbf48e2f5
780	194	4	seed065	validation	heavy	seed065_heavy	vless	29c4eca80b39bc0e871e0699dcbf5ddaa6df9d037803f2595378441dbf48e2f5
781	195	1	seed066	validation	light	seed066_light	trojan	7c9b685ec438c6acdb777a32d5af5f9559f1d907d51234dc93f7b64914a5d87f
782	195	2	seed066	validation	light	seed066_light	direct	7c9b685ec438c6acdb777a32d5af5f9559f1d907d51234dc93f7b64914a5d87f
783	195	3	seed066	validation	light	seed066_light	vless	7c9b685ec438c6acdb777a32d5af5f9559f1d907d51234dc93f7b64914a5d87f
784	195	4	seed066	validation	light	seed066_light	shadowsocks	7c9b685ec438c6acdb777a32d5af5f9559f1d907d51234dc93f7b64914a5d87f
785	196	1	seed066	validation	medium	seed066_medium	direct	acaf618f2df04b00d365dfabe40e44664b88df40fd65401281d84bef8d2f6f93
786	196	2	seed066	validation	medium	seed066_medium	vless	acaf618f2df04b00d365dfabe40e44664b88df40fd65401281d84bef8d2f6f93
787	196	3	seed066	validation	medium	seed066_medium	shadowsocks	acaf618f2df04b00d365dfabe40e44664b88df40fd65401281d84bef8d2f6f93
788	196	4	seed066	validation	medium	seed066_medium	trojan	acaf618f2df04b00d365dfabe40e44664b88df40fd65401281d84bef8d2f6f93
789	197	1	seed066	validation	heavy	seed066_heavy	vless	3681e0b4355c339a3560d029e016c8737c060cc8c5153500558053b157eb44d7
790	197	2	seed066	validation	heavy	seed066_heavy	shadowsocks	3681e0b4355c339a3560d029e016c8737c060cc8c5153500558053b157eb44d7
791	197	3	seed066	validation	heavy	seed066_heavy	trojan	3681e0b4355c339a3560d029e016c8737c060cc8c5153500558053b157eb44d7
792	197	4	seed066	validation	heavy	seed066_heavy	direct	3681e0b4355c339a3560d029e016c8737c060cc8c5153500558053b157eb44d7
793	198	1	seed067	validation	light	seed067_light	shadowsocks	b2e2757341773509fdf866110118eed1614d9427d0a3987d93fee975d6a45f52
794	198	2	seed067	validation	light	seed067_light	trojan	b2e2757341773509fdf866110118eed1614d9427d0a3987d93fee975d6a45f52
795	198	3	seed067	validation	light	seed067_light	direct	b2e2757341773509fdf866110118eed1614d9427d0a3987d93fee975d6a45f52
796	198	4	seed067	validation	light	seed067_light	vless	b2e2757341773509fdf866110118eed1614d9427d0a3987d93fee975d6a45f52
797	199	1	seed067	validation	medium	seed067_medium	trojan	25a998eab7b28dcb5a64ba63b47f66d0be6b5b323ec9b45529d8af98b5a94c5a
798	199	2	seed067	validation	medium	seed067_medium	direct	25a998eab7b28dcb5a64ba63b47f66d0be6b5b323ec9b45529d8af98b5a94c5a
799	199	3	seed067	validation	medium	seed067_medium	vless	25a998eab7b28dcb5a64ba63b47f66d0be6b5b323ec9b45529d8af98b5a94c5a
800	199	4	seed067	validation	medium	seed067_medium	shadowsocks	25a998eab7b28dcb5a64ba63b47f66d0be6b5b323ec9b45529d8af98b5a94c5a
801	200	1	seed067	validation	heavy	seed067_heavy	direct	d7a1acc63b45dd7e84a6ff9d8a21d9e01cd2b71a44741962a619e0e14acce766
802	200	2	seed067	validation	heavy	seed067_heavy	vless	d7a1acc63b45dd7e84a6ff9d8a21d9e01cd2b71a44741962a619e0e14acce766
803	200	3	seed067	validation	heavy	seed067_heavy	shadowsocks	d7a1acc63b45dd7e84a6ff9d8a21d9e01cd2b71a44741962a619e0e14acce766
