domain_id	rank	domain	rank_bucket	source_list_id	source_sha256	syntax_eligible	reachability_eligible	main_http_status	main_commit_success	main_commit_latency_ms	warning_count	audit_timestamp
domain0433	1188	dmm.co.jp	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4333	1	2026-08-28T08:22:00Z
domain0434	1190	inven.co.kr	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3253	1	2026-08-28T08:22:00Z
domain0435	1193	aftonbladet.se	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2917	0	2026-08-28T08:22:21Z
domain0436	1194	nu.nl	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2598	0	2026-08-28T08:22:21Z
domain0437	1195	ad.nl	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4552	1	2026-08-28T08:22:21Z
domain0438	1196	vnexpress.net	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2212	1	2026-08-28T08:22:21Z
domain0439	1204	rightmove.co.uk	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2675	0	2026-08-28T08:22:42Z
domain0440	1207	donga.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	711	1	2026-08-28T08:22:42Z
domain0441	1209	supabase.co	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	971	1	2026-08-28T08:23:03Z
domain0442	1210	biomedcentral.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	5995	0	2026-08-28T08:23:03Z
domain0443	1211	dcinside.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2215	1	2026-08-28T08:23:03Z
domain0444	1212	lequipe.fr	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4086	0	2026-08-28T08:23:03Z
domain0445	1213	vg.no	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2363	0	2026-08-28T08:23:03Z
domain0446	1214	xhopen.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2426	1	2026-08-28T08:23:03Z
domain0447	1216	marktplaats.nl	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3109	1	2026-08-28T08:23:03Z
domain0448	1217	acesso.gov.br	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3587	1	2026-08-28T08:23:24Z
domain0449	1219	icanhazip.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1077	0	2026-08-28T08:23:24Z
domain0450	1220	lichess.org	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1993	0	2026-08-28T08:23:24Z
domain0451	100001	budapestopenaccessinitiative.org	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3286	1	2026-08-28T08:49:31Z
domain0452	100002	vipservice.ru	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2996	1	2026-08-28T08:49:31Z
domain0453	100004	mcdemon.ru	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1903	0	2026-08-28T08:49:31Z
domain0454	100007	plantbasednews.org	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2031	1	2026-08-28T08:49:31Z
domain0455	100009	androidinsider.ru	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1856	1	2026-08-28T08:50:02Z
domain0456	100014	national-preservation.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1505	1	2026-08-28T08:50:02Z
domain0457	100016	peoplestrong.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4269	2	2026-08-28T08:50:02Z
domain0458	100017	redmob.io	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1774	1	2026-08-28T08:50:23Z
domain0459	100018	ivao.aero	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	816	1	2026-08-28T08:50:23Z
domain0460	100020	bolt.host	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	23528	1	2026-08-28T08:50:23Z
domain0461	100026	snack-media.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4149	2	2026-08-28T08:50:57Z
domain0462	100027	adsimple.de	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2263	2	2026-08-28T08:50:57Z
domain0463	100031	acs-cis.ru	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2934	1	2026-08-28T08:50:57Z
domain0464	100033	alditalk.de	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3981	1	2026-08-28T08:51:11Z
domain0465	100034	packet-pushers.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1010	0	2026-08-28T08:51:11Z
domain0466	100041	hyperledger.org	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4495	1	2026-08-28T08:51:33Z
domain0467	100043	vmcpool.io	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1301	1	2026-08-28T08:51:33Z
domain0468	100044	realityrift.co	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1828	0	2026-08-28T08:51:33Z
domain0469	100045	savingforcollege.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1812	1	2026-08-28T08:51:33Z
domain0470	100046	foropuros.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4388	0	2026-08-28T08:51:33Z
domain0471	100047	macrolibrarsi.it	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2626	0	2026-08-28T08:51:33Z
domain0472	100049	hqu.edu.cn	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	284	0	2026-08-28T08:51:48Z
domain0473	100050	projectzomboid.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1265	0	2026-08-28T08:51:48Z
domain0474	100051	hro.nl	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2079	1	2026-08-28T08:51:48Z
domain0475	100059	synonyms.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	202	true	1344	0	2026-08-28T08:52:01Z
domain0476	100061	visionspecialists.org	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2142	1	2026-08-28T08:52:01Z
domain0477	100062	connexus.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3286	1	2026-08-28T08:52:01Z
domain0478	100064	ss-iptv.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1471	1	2026-08-28T08:52:01Z
domain0479	100065	credify.tech	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4297	0	2026-08-28T08:52:23Z
domain0480	100067	safaribookings.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4911	1	2026-08-28T08:52:23Z
domain0481	100068	uksh.de	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3688	0	2026-08-28T08:52:23Z
domain0482	100070	cccbr.org.uk	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3839	1	2026-08-28T08:52:23Z
domain0483	100071	clip.mx	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2615	1	2026-08-28T08:52:23Z
domain0484	100075	bad.org.uk	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1150	1	2026-08-28T08:52:39Z
domain0485	100076	salzburgerland.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1832	1	2026-08-28T08:52:39Z
domain0486	100078	fotohosting.su	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1757	1	2026-08-28T08:52:39Z
domain0487	100079	aegir.sexy	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1081	0	2026-08-28T08:52:39Z
domain0488	100082	yonote.ru	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1397	1	2026-08-28T08:53:00Z
domain0489	100083	okprint.kz	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	10448	1	2026-08-28T08:53:00Z
domain0490	100085	imagepond.net	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4403	1	2026-08-28T08:53:00Z
domain0491	100088	vat-search.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1777	0	2026-08-28T08:53:00Z
domain0492	100089	frantech.ca	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1067	0	2026-08-28T08:53:22Z
domain0493	100092	mofo.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1077	1	2026-08-28T08:53:22Z
domain0494	100093	4netplayers.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2659	1	2026-08-28T08:53:22Z
domain0495	100094	101cookbooks.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2135	0	2026-08-28T08:53:22Z
domain0496	100096	amberstudent.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1292	1	2026-08-28T08:53:22Z
domain0497	100098	wradio.com.co	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3443	1	2026-08-28T08:53:35Z
domain0498	100099	manifold.markets	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	721	1	2026-08-28T08:53:35Z
domain0499	100102	msoms-anime.net	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2471	2	2026-08-28T08:53:35Z
domain0500	100103	rcbcy.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2446	1	2026-08-28T08:53:35Z
