schedule_id	sequence_id	quartet_index	mode_position	seed	seed_assignment_id	split	intensity	pair_group_id	plan_id	mode_order	plan_path	plan_sha256
formal_t0_v3_sample0993	993	248	1	seed083	test083	test	heavy	seed083_heavy	formal_t0_v3_seed083_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed083_heavy_workload_plan.json	4615ebca2a3b99115ce018773761dd772471141d91966995a71ca3abf755c133
formal_t0_v3_sample0994	994	248	2	seed083	test083	test	heavy	seed083_heavy	formal_t0_v3_seed083_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed083_heavy_workload_plan.json	4615ebca2a3b99115ce018773761dd772471141d91966995a71ca3abf755c133
formal_t0_v3_sample0995	995	248	3	seed083	test083	test	heavy	seed083_heavy	formal_t0_v3_seed083_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed083_heavy_workload_plan.json	4615ebca2a3b99115ce018773761dd772471141d91966995a71ca3abf755c133
formal_t0_v3_sample0996	996	248	4	seed083	test083	test	heavy	seed083_heavy	formal_t0_v3_seed083_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed083_heavy_workload_plan.json	4615ebca2a3b99115ce018773761dd772471141d91966995a71ca3abf755c133
formal_t0_v3_sample0997	997	249	1	seed084	test084	test	light	seed084_light	formal_t0_v3_seed084_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed084_light_workload_plan.json	7d79a8b36e3e583c912e00d769be88e5dfc726293bada89c4396b16abe72ded9
formal_t0_v3_sample0998	998	249	2	seed084	test084	test	light	seed084_light	formal_t0_v3_seed084_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed084_light_workload_plan.json	7d79a8b36e3e583c912e00d769be88e5dfc726293bada89c4396b16abe72ded9
formal_t0_v3_sample0999	999	249	3	seed084	test084	test	light	seed084_light	formal_t0_v3_seed084_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed084_light_workload_plan.json	7d79a8b36e3e583c912e00d769be88e5dfc726293bada89c4396b16abe72ded9
formal_t0_v3_sample1000	1000	249	4	seed084	test084	test	light	seed084_light	formal_t0_v3_seed084_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed084_light_workload_plan.json	7d79a8b36e3e583c912e00d769be88e5dfc726293bada89c4396b16abe72ded9
formal_t0_v3_sample1001	1001	250	1	seed084	test084	test	medium	seed084_medium	formal_t0_v3_seed084_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed084_medium_workload_plan.json	850e153b3a02dbaaeaa1d1bd4469ddcd4708fa6cef5296d0392af6fe2995bd36
formal_t0_v3_sample1002	1002	250	2	seed084	test084	test	medium	seed084_medium	formal_t0_v3_seed084_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed084_medium_workload_plan.json	850e153b3a02dbaaeaa1d1bd4469ddcd4708fa6cef5296d0392af6fe2995bd36
formal_t0_v3_sample1003	1003	250	3	seed084	test084	test	medium	seed084_medium	formal_t0_v3_seed084_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed084_medium_workload_plan.json	850e153b3a02dbaaeaa1d1bd4469ddcd4708fa6cef5296d0392af6fe2995bd36
formal_t0_v3_sample1004	1004	250	4	seed084	test084	test	medium	seed084_medium	formal_t0_v3_seed084_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed084_medium_workload_plan.json	850e153b3a02dbaaeaa1d1bd4469ddcd4708fa6cef5296d0392af6fe2995bd36
formal_t0_v3_sample1005	1005	251	1	seed084	test084	test	heavy	seed084_heavy	formal_t0_v3_seed084_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed084_heavy_workload_plan.json	a25f48162e67fccd7db8943417fb0e64367546ecbc0ec3328e32f4c294900969
formal_t0_v3_sample1006	1006	251	2	seed084	test084	test	heavy	seed084_heavy	formal_t0_v3_seed084_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed084_heavy_workload_plan.json	a25f48162e67fccd7db8943417fb0e64367546ecbc0ec3328e32f4c294900969
formal_t0_v3_sample1007	1007	251	3	seed084	test084	test	heavy	seed084_heavy	formal_t0_v3_seed084_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed084_heavy_workload_plan.json	a25f48162e67fccd7db8943417fb0e64367546ecbc0ec3328e32f4c294900969
formal_t0_v3_sample1008	1008	251	4	seed084	test084	test	heavy	seed084_heavy	formal_t0_v3_seed084_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed084_heavy_workload_plan.json	a25f48162e67fccd7db8943417fb0e64367546ecbc0ec3328e32f4c294900969
formal_t0_v3_sample1009	1009	252	1	seed085	test085	test	light	seed085_light	formal_t0_v3_seed085_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed085_light_workload_plan.json	45e75af18a40c13c61ce067f7776c699b375508f4aa441a5be908a6b8c76e153
formal_t0_v3_sample1010	1010	252	2	seed085	test085	test	light	seed085_light	formal_t0_v3_seed085_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed085_light_workload_plan.json	45e75af18a40c13c61ce067f7776c699b375508f4aa441a5be908a6b8c76e153
formal_t0_v3_sample1011	1011	252	3	seed085	test085	test	light	seed085_light	formal_t0_v3_seed085_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed085_light_workload_plan.json	45e75af18a40c13c61ce067f7776c699b375508f4aa441a5be908a6b8c76e153
formal_t0_v3_sample1012	1012	252	4	seed085	test085	test	light	seed085_light	formal_t0_v3_seed085_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed085_light_workload_plan.json	45e75af18a40c13c61ce067f7776c699b375508f4aa441a5be908a6b8c76e153
formal_t0_v3_sample1013	1013	253	1	seed085	test085	test	medium	seed085_medium	formal_t0_v3_seed085_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed085_medium_workload_plan.json	7135112b32664b697f4fada3469def6e1f850a2e21c7ee8566471d387f42985a
formal_t0_v3_sample1014	1014	253	2	seed085	test085	test	medium	seed085_medium	formal_t0_v3_seed085_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed085_medium_workload_plan.json	7135112b32664b697f4fada3469def6e1f850a2e21c7ee8566471d387f42985a
formal_t0_v3_sample1015	1015	253	3	seed085	test085	test	medium	seed085_medium	formal_t0_v3_seed085_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed085_medium_workload_plan.json	7135112b32664b697f4fada3469def6e1f850a2e21c7ee8566471d387f42985a
formal_t0_v3_sample1016	1016	253	4	seed085	test085	test	medium	seed085_medium	formal_t0_v3_seed085_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed085_medium_workload_plan.json	7135112b32664b697f4fada3469def6e1f850a2e21c7ee8566471d387f42985a
formal_t0_v3_sample1017	1017	254	1	seed085	test085	test	heavy	seed085_heavy	formal_t0_v3_seed085_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed085_heavy_workload_plan.json	f1c32c590939c50af50ea5ee382fe811b6d288a58822de94279f4f776340c23c
formal_t0_v3_sample1018	1018	254	2	seed085	test085	test	heavy	seed085_heavy	formal_t0_v3_seed085_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed085_heavy_workload_plan.json	f1c32c590939c50af50ea5ee382fe811b6d288a58822de94279f4f776340c23c
formal_t0_v3_sample1019	1019	254	3	seed085	test085	test	heavy	seed085_heavy	formal_t0_v3_seed085_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed085_heavy_workload_plan.json	f1c32c590939c50af50ea5ee382fe811b6d288a58822de94279f4f776340c23c
formal_t0_v3_sample1020	1020	254	4	seed085	test085	test	heavy	seed085_heavy	formal_t0_v3_seed085_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed085_heavy_workload_plan.json	f1c32c590939c50af50ea5ee382fe811b6d288a58822de94279f4f776340c23c
formal_t0_v3_sample1021	1021	255	1	seed086	test086	test	light	seed086_light	formal_t0_v3_seed086_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed086_light_workload_plan.json	ac5ad91538cf61df5958fb65d2da2fbac3c323f405f6b8a44b005291f0157882
formal_t0_v3_sample1022	1022	255	2	seed086	test086	test	light	seed086_light	formal_t0_v3_seed086_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed086_light_workload_plan.json	ac5ad91538cf61df5958fb65d2da2fbac3c323f405f6b8a44b005291f0157882
formal_t0_v3_sample1023	1023	255	3	seed086	test086	test	light	seed086_light	formal_t0_v3_seed086_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed086_light_workload_plan.json	ac5ad91538cf61df5958fb65d2da2fbac3c323f405f6b8a44b005291f0157882
formal_t0_v3_sample1024	1024	255	4	seed086	test086	test	light	seed086_light	formal_t0_v3_seed086_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed086_light_workload_plan.json	ac5ad91538cf61df5958fb65d2da2fbac3c323f405f6b8a44b005291f0157882
formal_t0_v3_sample1025	1025	256	1	seed086	test086	test	medium	seed086_medium	formal_t0_v3_seed086_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed086_medium_workload_plan.json	d611b34538c397379153ab879680fdbe0096e87fff4f8b157dc434e3cb99b015
formal_t0_v3_sample1026	1026	256	2	seed086	test086	test	medium	seed086_medium	formal_t0_v3_seed086_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed086_medium_workload_plan.json	d611b34538c397379153ab879680fdbe0096e87fff4f8b157dc434e3cb99b015
formal_t0_v3_sample1027	1027	256	3	seed086	test086	test	medium	seed086_medium	formal_t0_v3_seed086_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed086_medium_workload_plan.json	d611b34538c397379153ab879680fdbe0096e87fff4f8b157dc434e3cb99b015
formal_t0_v3_sample1028	1028	256	4	seed086	test086	test	medium	seed086_medium	formal_t0_v3_seed086_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed086_medium_workload_plan.json	d611b34538c397379153ab879680fdbe0096e87fff4f8b157dc434e3cb99b015
formal_t0_v3_sample1029	1029	257	1	seed086	test086	test	heavy	seed086_heavy	formal_t0_v3_seed086_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed086_heavy_workload_plan.json	69bef15c629e25f064d94c5991bb0d16ad837b908cff561905acc629228f3e6e
formal_t0_v3_sample1030	1030	257	2	seed086	test086	test	heavy	seed086_heavy	formal_t0_v3_seed086_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed086_heavy_workload_plan.json	69bef15c629e25f064d94c5991bb0d16ad837b908cff561905acc629228f3e6e
formal_t0_v3_sample1031	1031	257	3	seed086	test086	test	heavy	seed086_heavy	formal_t0_v3_seed086_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed086_heavy_workload_plan.json	69bef15c629e25f064d94c5991bb0d16ad837b908cff561905acc629228f3e6e
formal_t0_v3_sample1032	1032	257	4	seed086	test086	test	heavy	seed086_heavy	formal_t0_v3_seed086_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed086_heavy_workload_plan.json	69bef15c629e25f064d94c5991bb0d16ad837b908cff561905acc629228f3e6e
formal_t0_v3_sample1033	1033	258	1	seed087	test087	test	light	seed087_light	formal_t0_v3_seed087_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed087_light_workload_plan.json	87537b0ce10c36c3d034dc8c347a44e7ce793787a0d9e19a4a8978dcc4895c3d
formal_t0_v3_sample1034	1034	258	2	seed087	test087	test	light	seed087_light	formal_t0_v3_seed087_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed087_light_workload_plan.json	87537b0ce10c36c3d034dc8c347a44e7ce793787a0d9e19a4a8978dcc4895c3d
formal_t0_v3_sample1035	1035	258	3	seed087	test087	test	light	seed087_light	formal_t0_v3_seed087_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed087_light_workload_plan.json	87537b0ce10c36c3d034dc8c347a44e7ce793787a0d9e19a4a8978dcc4895c3d
formal_t0_v3_sample1036	1036	258	4	seed087	test087	test	light	seed087_light	formal_t0_v3_seed087_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed087_light_workload_plan.json	87537b0ce10c36c3d034dc8c347a44e7ce793787a0d9e19a4a8978dcc4895c3d
formal_t0_v3_sample1037	1037	259	1	seed087	test087	test	medium	seed087_medium	formal_t0_v3_seed087_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed087_medium_workload_plan.json	af6f73226af7bddc3d62136fb8507a8d98aa9c9c9863ea3d84de6dcc95b5494c
formal_t0_v3_sample1038	1038	259	2	seed087	test087	test	medium	seed087_medium	formal_t0_v3_seed087_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed087_medium_workload_plan.json	af6f73226af7bddc3d62136fb8507a8d98aa9c9c9863ea3d84de6dcc95b5494c
formal_t0_v3_sample1039	1039	259	3	seed087	test087	test	medium	seed087_medium	formal_t0_v3_seed087_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed087_medium_workload_plan.json	af6f73226af7bddc3d62136fb8507a8d98aa9c9c9863ea3d84de6dcc95b5494c
formal_t0_v3_sample1040	1040	259	4	seed087	test087	test	medium	seed087_medium	formal_t0_v3_seed087_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed087_medium_workload_plan.json	af6f73226af7bddc3d62136fb8507a8d98aa9c9c9863ea3d84de6dcc95b5494c
formal_t0_v3_sample1041	1041	260	1	seed087	test087	test	heavy	seed087_heavy	formal_t0_v3_seed087_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed087_heavy_workload_plan.json	4bb6af006e7365419a83909a07ce491584f9780395424ff66fe632a09c4571e9
formal_t0_v3_sample1042	1042	260	2	seed087	test087	test	heavy	seed087_heavy	formal_t0_v3_seed087_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed087_heavy_workload_plan.json	4bb6af006e7365419a83909a07ce491584f9780395424ff66fe632a09c4571e9
formal_t0_v3_sample1043	1043	260	3	seed087	test087	test	heavy	seed087_heavy	formal_t0_v3_seed087_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed087_heavy_workload_plan.json	4bb6af006e7365419a83909a07ce491584f9780395424ff66fe632a09c4571e9
formal_t0_v3_sample1044	1044	260	4	seed087	test087	test	heavy	seed087_heavy	formal_t0_v3_seed087_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed087_heavy_workload_plan.json	4bb6af006e7365419a83909a07ce491584f9780395424ff66fe632a09c4571e9
formal_t0_v3_sample1045	1045	261	1	seed088	test088	test	light	seed088_light	formal_t0_v3_seed088_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed088_light_workload_plan.json	3f70c9404cf7cc61c424bb986cc9fc38c2a102120b9dfd3beb9362af30af5fc7
formal_t0_v3_sample1046	1046	261	2	seed088	test088	test	light	seed088_light	formal_t0_v3_seed088_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed088_light_workload_plan.json	3f70c9404cf7cc61c424bb986cc9fc38c2a102120b9dfd3beb9362af30af5fc7
formal_t0_v3_sample1047	1047	261	3	seed088	test088	test	light	seed088_light	formal_t0_v3_seed088_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed088_light_workload_plan.json	3f70c9404cf7cc61c424bb986cc9fc38c2a102120b9dfd3beb9362af30af5fc7
formal_t0_v3_sample1048	1048	261	4	seed088	test088	test	light	seed088_light	formal_t0_v3_seed088_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed088_light_workload_plan.json	3f70c9404cf7cc61c424bb986cc9fc38c2a102120b9dfd3beb9362af30af5fc7
formal_t0_v3_sample1049	1049	262	1	seed088	test088	test	medium	seed088_medium	formal_t0_v3_seed088_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed088_medium_workload_plan.json	ddc7f5a3998d659e25aaaf05c711a314ca06728ad0d1833bdbfdd2141515bf78
formal_t0_v3_sample1050	1050	262	2	seed088	test088	test	medium	seed088_medium	formal_t0_v3_seed088_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed088_medium_workload_plan.json	ddc7f5a3998d659e25aaaf05c711a314ca06728ad0d1833bdbfdd2141515bf78
formal_t0_v3_sample1051	1051	262	3	seed088	test088	test	medium	seed088_medium	formal_t0_v3_seed088_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed088_medium_workload_plan.json	ddc7f5a3998d659e25aaaf05c711a314ca06728ad0d1833bdbfdd2141515bf78
formal_t0_v3_sample1052	1052	262	4	seed088	test088	test	medium	seed088_medium	formal_t0_v3_seed088_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed088_medium_workload_plan.json	ddc7f5a3998d659e25aaaf05c711a314ca06728ad0d1833bdbfdd2141515bf78
formal_t0_v3_sample1053	1053	263	1	seed088	test088	test	heavy	seed088_heavy	formal_t0_v3_seed088_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed088_heavy_workload_plan.json	1cb3791a114e6b0faf50eed8a7e0195406bd3a3734d03214435830f30c7ff2b7
formal_t0_v3_sample1054	1054	263	2	seed088	test088	test	heavy	seed088_heavy	formal_t0_v3_seed088_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed088_heavy_workload_plan.json	1cb3791a114e6b0faf50eed8a7e0195406bd3a3734d03214435830f30c7ff2b7
formal_t0_v3_sample1055	1055	263	3	seed088	test088	test	heavy	seed088_heavy	formal_t0_v3_seed088_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed088_heavy_workload_plan.json	1cb3791a114e6b0faf50eed8a7e0195406bd3a3734d03214435830f30c7ff2b7
formal_t0_v3_sample1056	1056	263	4	seed088	test088	test	heavy	seed088_heavy	formal_t0_v3_seed088_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed088_heavy_workload_plan.json	1cb3791a114e6b0faf50eed8a7e0195406bd3a3734d03214435830f30c7ff2b7
formal_t0_v3_sample1057	1057	264	1	seed089	test089	test	light	seed089_light	formal_t0_v3_seed089_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed089_light_workload_plan.json	4f81f854769cb945ce0ef494fca1fceade3ca5e9a3b4133e9643b390a10f2589
formal_t0_v3_sample1058	1058	264	2	seed089	test089	test	light	seed089_light	formal_t0_v3_seed089_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed089_light_workload_plan.json	4f81f854769cb945ce0ef494fca1fceade3ca5e9a3b4133e9643b390a10f2589
formal_t0_v3_sample1059	1059	264	3	seed089	test089	test	light	seed089_light	formal_t0_v3_seed089_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed089_light_workload_plan.json	4f81f854769cb945ce0ef494fca1fceade3ca5e9a3b4133e9643b390a10f2589
formal_t0_v3_sample1060	1060	264	4	seed089	test089	test	light	seed089_light	formal_t0_v3_seed089_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed089_light_workload_plan.json	4f81f854769cb945ce0ef494fca1fceade3ca5e9a3b4133e9643b390a10f2589
formal_t0_v3_sample1061	1061	265	1	seed089	test089	test	medium	seed089_medium	formal_t0_v3_seed089_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed089_medium_workload_plan.json	59106e1fd606d3c01bd8f49cc5a68a686e4d27262b53f89906661dba585e55fc
formal_t0_v3_sample1062	1062	265	2	seed089	test089	test	medium	seed089_medium	formal_t0_v3_seed089_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed089_medium_workload_plan.json	59106e1fd606d3c01bd8f49cc5a68a686e4d27262b53f89906661dba585e55fc
formal_t0_v3_sample1063	1063	265	3	seed089	test089	test	medium	seed089_medium	formal_t0_v3_seed089_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed089_medium_workload_plan.json	59106e1fd606d3c01bd8f49cc5a68a686e4d27262b53f89906661dba585e55fc
formal_t0_v3_sample1064	1064	265	4	seed089	test089	test	medium	seed089_medium	formal_t0_v3_seed089_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed089_medium_workload_plan.json	59106e1fd606d3c01bd8f49cc5a68a686e4d27262b53f89906661dba585e55fc
formal_t0_v3_sample1065	1065	266	1	seed089	test089	test	heavy	seed089_heavy	formal_t0_v3_seed089_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed089_heavy_workload_plan.json	785c286aec753eef11256ed2deefd8d088e078b0cb68909e5d2e5bddb5c39e8e
formal_t0_v3_sample1066	1066	266	2	seed089	test089	test	heavy	seed089_heavy	formal_t0_v3_seed089_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed089_heavy_workload_plan.json	785c286aec753eef11256ed2deefd8d088e078b0cb68909e5d2e5bddb5c39e8e
formal_t0_v3_sample1067	1067	266	3	seed089	test089	test	heavy	seed089_heavy	formal_t0_v3_seed089_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed089_heavy_workload_plan.json	785c286aec753eef11256ed2deefd8d088e078b0cb68909e5d2e5bddb5c39e8e
formal_t0_v3_sample1068	1068	266	4	seed089	test089	test	heavy	seed089_heavy	formal_t0_v3_seed089_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed089_heavy_workload_plan.json	785c286aec753eef11256ed2deefd8d088e078b0cb68909e5d2e5bddb5c39e8e
formal_t0_v3_sample1069	1069	267	1	seed090	test090	test	light	seed090_light	formal_t0_v3_seed090_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed090_light_workload_plan.json	88e2f899e6db219881a5faa3d2d32f55f8497d8d61231eb65e7942245e08db64
formal_t0_v3_sample1070	1070	267	2	seed090	test090	test	light	seed090_light	formal_t0_v3_seed090_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed090_light_workload_plan.json	88e2f899e6db219881a5faa3d2d32f55f8497d8d61231eb65e7942245e08db64
formal_t0_v3_sample1071	1071	267	3	seed090	test090	test	light	seed090_light	formal_t0_v3_seed090_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed090_light_workload_plan.json	88e2f899e6db219881a5faa3d2d32f55f8497d8d61231eb65e7942245e08db64
formal_t0_v3_sample1072	1072	267	4	seed090	test090	test	light	seed090_light	formal_t0_v3_seed090_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed090_light_workload_plan.json	88e2f899e6db219881a5faa3d2d32f55f8497d8d61231eb65e7942245e08db64
formal_t0_v3_sample1073	1073	268	1	seed090	test090	test	medium	seed090_medium	formal_t0_v3_seed090_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed090_medium_workload_plan.json	0e787fa797499392964b62549ce5f2e842af7659e341a1305a9f545a63334a1c
formal_t0_v3_sample1074	1074	268	2	seed090	test090	test	medium	seed090_medium	formal_t0_v3_seed090_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed090_medium_workload_plan.json	0e787fa797499392964b62549ce5f2e842af7659e341a1305a9f545a63334a1c
formal_t0_v3_sample1075	1075	268	3	seed090	test090	test	medium	seed090_medium	formal_t0_v3_seed090_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed090_medium_workload_plan.json	0e787fa797499392964b62549ce5f2e842af7659e341a1305a9f545a63334a1c
formal_t0_v3_sample1076	1076	268	4	seed090	test090	test	medium	seed090_medium	formal_t0_v3_seed090_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed090_medium_workload_plan.json	0e787fa797499392964b62549ce5f2e842af7659e341a1305a9f545a63334a1c
formal_t0_v3_sample1077	1077	269	1	seed090	test090	test	heavy	seed090_heavy	formal_t0_v3_seed090_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed090_heavy_workload_plan.json	5e965cccfb6e83de63c9a4ff6b79ca95bd6595f2d80a5e3a18145ba811275f11
formal_t0_v3_sample1078	1078	269	2	seed090	test090	test	heavy	seed090_heavy	formal_t0_v3_seed090_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed090_heavy_workload_plan.json	5e965cccfb6e83de63c9a4ff6b79ca95bd6595f2d80a5e3a18145ba811275f11
formal_t0_v3_sample1079	1079	269	3	seed090	test090	test	heavy	seed090_heavy	formal_t0_v3_seed090_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed090_heavy_workload_plan.json	5e965cccfb6e83de63c9a4ff6b79ca95bd6595f2d80a5e3a18145ba811275f11
formal_t0_v3_sample1080	1080	269	4	seed090	test090	test	heavy	seed090_heavy	formal_t0_v3_seed090_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed090_heavy_workload_plan.json	5e965cccfb6e83de63c9a4ff6b79ca95bd6595f2d80a5e3a18145ba811275f11
formal_t0_v3_sample1081	1081	270	1	seed091	test091	test	light	seed091_light	formal_t0_v3_seed091_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed091_light_workload_plan.json	ffa24a01b47fcb888f97d4fd877cef5182751e32d664506c48560d5f7dc47fb0
formal_t0_v3_sample1082	1082	270	2	seed091	test091	test	light	seed091_light	formal_t0_v3_seed091_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed091_light_workload_plan.json	ffa24a01b47fcb888f97d4fd877cef5182751e32d664506c48560d5f7dc47fb0
formal_t0_v3_sample1083	1083	270	3	seed091	test091	test	light	seed091_light	formal_t0_v3_seed091_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed091_light_workload_plan.json	ffa24a01b47fcb888f97d4fd877cef5182751e32d664506c48560d5f7dc47fb0
formal_t0_v3_sample1084	1084	270	4	seed091	test091	test	light	seed091_light	formal_t0_v3_seed091_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed091_light_workload_plan.json	ffa24a01b47fcb888f97d4fd877cef5182751e32d664506c48560d5f7dc47fb0
formal_t0_v3_sample1085	1085	271	1	seed091	test091	test	medium	seed091_medium	formal_t0_v3_seed091_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed091_medium_workload_plan.json	96987f38fc8df7160898cfff3e5310ec62338a123fe12ef1bc62a997b3d76c1d
formal_t0_v3_sample1086	1086	271	2	seed091	test091	test	medium	seed091_medium	formal_t0_v3_seed091_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed091_medium_workload_plan.json	96987f38fc8df7160898cfff3e5310ec62338a123fe12ef1bc62a997b3d76c1d
formal_t0_v3_sample1087	1087	271	3	seed091	test091	test	medium	seed091_medium	formal_t0_v3_seed091_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed091_medium_workload_plan.json	96987f38fc8df7160898cfff3e5310ec62338a123fe12ef1bc62a997b3d76c1d
