domain_id	rank	domain	https_url	rank_bucket	split	split_key_sha256	split_seed	source_list_id	source_sha256	final_pool_sha256
domain0211	579	dreamhost.com	https://dreamhost.com/	top_1_1000	train	6dc7c2d782cbc6755d203588dca03ac0eae779abcdb9b211651e9f13eec796f4	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0021	73	nginx.org	https://nginx.org/	top_1_1000	train	6e185c0772c16bf8b732b859fb2b47339cbacf4222d2dd8e8c4a70e4a4c99175	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0412	1146	yastatic.net	https://yastatic.net/	rank_1001_100000	train	6ebcebeb4314a5e0c29179f5339733291ef8e882778f61743179e6ca2292989e	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0449	1219	icanhazip.com	https://icanhazip.com/	rank_1001_100000	train	6ee80c8681cba382db7c24bccaa705c6faab38d00e9098c1abc8518e212366c2	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0086	267	duckdns.org	https://duckdns.org/	top_1_1000	train	6f2279fd9b112f4c3c07ee6f89c17320cf87acd94de52cc8260d3b96358bee35	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0231	618	atlassian.com	https://atlassian.com/	top_1_1000	train	6f6a3f3d12df59e08efbd574fd19bd7cf6cc8881b43b7907c94cc0bcfe4f1d16	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0095	287	hp.com	https://hp.com/	top_1_1000	train	700a2223d2d5551916697424599d081d9ccc37ca55ffc08f500114789daee8b1	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0344	908	youku.com	https://youku.com/	top_1_1000	train	7032df492006158225312308f926e1edfdd746ecf2f812bc5f796725d58e344d	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0262	688	hihonorcloud.com	https://hihonorcloud.com/	top_1_1000	train	7113c179bd3c2f479e58ef2b5e86d0de9b82223e835858446262ce18b1702e9e	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0185	517	gosuslugi.ru	https://gosuslugi.ru/	top_1_1000	train	71d11552f2e01930a7dce79d205d6d38568cd1ba4a1fcad5059e41650ce01fb4	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0158	441	wp.com	https://wp.com/	top_1_1000	train	730b3d99c86d1d6a86deb89ffdcefd498779d0f3524438c4e5c6e3ef5f5a2641	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0027	95	mozilla.org	https://mozilla.org/	top_1_1000	train	7362785e3111e8a5fafe036dfb23a4516423f101af0c30fec27025d67c7c9dc4	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0061	193	ack.de	https://ack.de/	top_1_1000	train	73be19192f1020aa705b71ad37b74a3749447ae83effd95d2dc72f6d211c3d33	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0192	538	trendmicro.com	https://trendmicro.com/	top_1_1000	train	75db79928e616d5fb2574cee655d5cfcac178d073ff0069e4b550d19d511b1d0	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0018	56	icloud.com	https://icloud.com/	top_1_1000	train	7616a9d29065a066f5d15a59570b2bc3c56dc808c4895b4a8e0eaf365428f1b3	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0232	619	uk.com	https://uk.com/	top_1_1000	train	78914700ef51c2e5d7f76f2020c325ca5cfe1cf83e774fc8d1d6c67bd27a284c	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0145	399	163.com	https://163.com/	top_1_1000	train	79db55dd93d24a24514c9dee2707b7563d32ce1c8927ab2eb6fbdd63e2631dba	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0377	1070	adblockplus.org	https://adblockplus.org/	rank_1001_100000	train	7a413468ff9329a0709491ea751bdf01e394546071590711480fdbbdb8d139ad	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0207	573	aboutads.info	https://aboutads.info/	top_1_1000	train	7a6dc547680a25869b72aadc23b06c2db8bab14180dd71e8233f5f3c57a04eb8	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0205	570	eset.com	https://eset.com/	top_1_1000	train	7be4c5829d850b6b88d23d1c62c977c9ff96b5edab3352ea652e84f0439ecf25	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0278	733	abovedomains.com	https://abovedomains.com/	top_1_1000	train	7c661389ac2a91af317f0a24d3a197dfb4a77feeed25ea126d2b8f51c6b44fba	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0440	1207	donga.com	https://donga.com/	rank_1001_100000	train	7cbb195600d219c5b09f41ee0afb632c8e0396d5f8d12e7796f510d27216de2e	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0091	279	amplitude.com	https://amplitude.com/	top_1_1000	train	7d7a3d7c0b58d8d240bf27233e0806a249adfd7064d8102ec2e26ca8f59d9e47	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0478	100064	ss-iptv.com	https://ss-iptv.com/	rank_100001_1000000	train	7d90d8f647016c2bc9ebab2afc2fb4f96e963f62750929ff00e7db8dcf43b005	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0364	1031	garmin.com	https://garmin.com/	rank_1001_100000	train	7da8e9860af6df8a76a070ae675e2e4ee2dcfde62752f25fa458f9feb6ae608d	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0259	678	optimizely.com	https://optimizely.com/	top_1_1000	train	7dfb56bdad181e6a4195fa09e175220a054f4cd1b6a2dc73e4c1d80add284d18	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0372	1060	marca.com	https://marca.com/	rank_1001_100000	train	7e2eff2b527220da3dc0c75ecd836346046537605aafece55b48f18a239aea3d	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0389	1096	jimdo.com	https://jimdo.com/	rank_1001_100000	train	7f6702d09e9ce25421f9d59b42ecea11c7b0b6af727f343541bf297b8be5d255	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0174	478	addtoany.com	https://addtoany.com/	top_1_1000	train	7f71de7f915103939c8467f75f9cb0c44f8ac32bfa0544d6e5b8202413192aa1	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0275	723	magnit.ru	https://magnit.ru/	top_1_1000	train	7f7f0ed26a664a2e000d4c100c65375e77be7a8c8d4ba160e3ee0190c149d77b	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0042	122	github.io	https://github.io/	top_1_1000	train	8075b5c9296d5c0fe664f058aad03b5e3904886e5b62178b7cae54fcc8060773	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0011	29	bing.com	https://bing.com/	top_1_1000	train	819c275c466d7363d200cf456a0e229b3be957ef9a6ea65799fbbca475a196b3	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0298	784	singular.net	https://singular.net/	top_1_1000	train	81acfd6a60f1876ffa8b53182c96a330c83beaab7d9abf42fefe7dbcaee35939	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0110	319	drom.ru	https://drom.ru/	top_1_1000	train	81b58dc455f8be22519e1b329a355e088e01d056eec38fb62b5468a296e4aa50	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0448	1217	acesso.gov.br	https://acesso.gov.br/	rank_1001_100000	train	82473351bd7b8422b1bf869377febebfd7d410380db8ea4b685a4498bc635073	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0171	464	statista.com	https://statista.com/	top_1_1000	train	82645c70f128f38410c0c3e36519486c7001c611fb073c799ae5164448bb91d3	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0165	453	cloudns.net	https://cloudns.net/	top_1_1000	train	831efbada0dfd0c3338b10962b08fab2e75eaa9553845b837ed43bc6cd531c36	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0406	1130	finn.no	https://finn.no/	rank_1001_100000	train	8443c5f7a316f945e294982d255d1bafb2521a20f9964c4cb9328858ad52bd27	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0053	173	vk.ru	https://vk.ru/	top_1_1000	train	847a23742fad928b805caf9f404cf66d864897ef0acacada3defac7646d710fa	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0461	100026	snack-media.com	https://snack-media.com/	rank_100001_1000000	train	859934a5042ef99b15120e9489fd3b76538ef3ac45a34ada970b383b5cacf2bf	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0424	1170	upenn.edu	https://upenn.edu/	rank_1001_100000	train	85af1a312b996bd403d657c0e3239cdc910f60bb9a65409608086b0ded5639bb	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0283	741	shopee.co.id	https://shopee.co.id/	top_1_1000	train	85b0b5d166696ab81793d1b4eb3dc91f4a7a84fd9cb050fe0e128f6a9c24cbd8	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0245	641	ovh.net	https://ovh.net/	top_1_1000	train	8626fcd78f87173f86953069f5912f5cb1815d6b272add14a9d4c42a11fbd404	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0343	905	starlink.com	https://starlink.com/	top_1_1000	train	86375a9aa6d183e09ecc640805a70ab0e6483c18fe018bf5ca3649ce64af9b39	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0348	919	seedtag.com	https://seedtag.com/	top_1_1000	train	86a736fd1a849d9927f0585c77a257ccba0ebed4a5af541d25a9c7f98325a68e	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0070	217	mit.edu	https://mit.edu/	top_1_1000	train	8744c61b46bc0fed74b141563ec9786c5657d82b2869f65964d19f53e1384806	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0373	1066	goal.com	https://goal.com/	rank_1001_100000	train	8749e87601b86e0fb88df5547d4504903bd2593c050f35876c6f45ca848f8aef	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0261	684	bitrix24.ru	https://bitrix24.ru/	top_1_1000	train	88535929c49646c4e3940ece3a07a29986ea5d6dd47920de5a5d9f7f603c9f8f	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0427	1175	psychologytoday.com	https://psychologytoday.com/	rank_1001_100000	train	88f54e6f449b7233fe7acdeac3b774e765ba7e49f7a8af4772e71950ac76ebc6	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0291	761	airbnb.com	https://airbnb.com/	top_1_1000	train	8ab32d513de440449bb910df8132c2da320d07d17ea749ea7a5903cf7cd01146	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0047	142	kaspersky.com	https://kaspersky.com/	top_1_1000	train	8adbb1b8a09cde0e2bf4436238741813c533a690dc2d4cfd9a532cca3bd20939	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0293	767	ubi.com	https://ubi.com/	top_1_1000	train	8b6bf4bca8645fbb328c9f5964fdf97fc228da2a933aba6f39bbae61a0a41512	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0126	362	google.cn	https://google.cn/	top_1_1000	train	8b95d026b9d8557f28b511b0e18182387a03eb0cc6b35c2f10115922ec3b6d94	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0220	598	digitalocean.com	https://digitalocean.com/	top_1_1000	train	8c03597ad3bf42554ab49afd21d0430e0c0b3ae699fbd6db51f9c8aa6c02f0bd	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0143	391	nasa.gov	https://nasa.gov/	top_1_1000	train	8d4a0d7c7324045c7e3ee0c43b0f27486eca57d8e37cf09274f13b48f9e922ff	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0277	726	amazon.es	https://amazon.es/	top_1_1000	train	8d81ae7407b41d5dd25c7699beb9b00d795ccfc737d150df16de8b1aeac3f1e8	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0210	578	grammarly.com	https://grammarly.com/	top_1_1000	train	8e430f265190b66338f9b390aa155ebb283da4a253afbbd49146e1da830c97d9	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0008	24	live.com	https://live.com/	top_1_1000	train	8e5cf930a29ff282665ad0bbf949a78981d8d4c9436a70644cc9b458f03018ac	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0092	281	oxylabs.io	https://oxylabs.io/	top_1_1000	train	8fb747f1a9f9d9b874a52a4c744ba07a381bca35bb2eadda0fad08b3cbeef81a	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0003	9	apple.com	https://apple.com/	top_1_1000	train	90ed9b84e8ed5ec34bb48e7bcd2f579f04b1534fb479cd5706a030a1bd73f94c	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0022	77	zoom.us	https://zoom.us/	top_1_1000	train	91796fa026706f1398d3dbf362305f5432c5878744c5d407b1efeccb1b26014a	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0287	746	lijit.com	https://lijit.com/	top_1_1000	train	921eafba71e9be0391c0db497cd1954ab1a1925b9ac9c8498dae6f33e619d63e	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0031	102	nic.ru	https://nic.ru/	top_1_1000	train	92689db0031dffdc3c79a8a2b67a6dd8a1a0595e6d9b5fe8b4fd58216d869475	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0113	325	amazon.co.uk	https://amazon.co.uk/	top_1_1000	train	929bdd74d2d0f9607c3e62c2b8217cd381b4b5193a62dff08c7c6df2e8ad0cff	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0066	207	miui.com	https://miui.com/	top_1_1000	train	9386d26b0df8a0b7911411c7a844828adecfa1df45d15993d86b190b9a2a7584	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0120	341	doubleverify.com	https://doubleverify.com/	top_1_1000	train	93d38159dd6a7626b322fe8f581a301c31ca3a41571e87fc2b6336c8b8f86d29	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0496	100098	wradio.com.co	https://wradio.com.co/	rank_100001_1000000	train	95c40e6bdd7deb67d70d65cd64d1528d12c55b18143a52cf32ea48ec03451cc6	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0342	904	ys7.com	https://ys7.com/	top_1_1000	train	95cdc45ac97d08405cc8186c4f2220e5ea064e991ad3dd7f946d1599c6a36aca	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0337	888	qualtrics.com	https://qualtrics.com/	top_1_1000	train	9714ffbce913072080cf5939973786f5181d21eea64e8b426c75170895ecf6cf	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0247	652	service.gov.uk	https://service.gov.uk/	top_1_1000	train	971cda07a67beec654da263a6166c4fad44aae4a35ac9c37292a2f6bc387cc98	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0234	623	ikea.com	https://ikea.com/	top_1_1000	train	98a6a6387380cb73cf1b30dea46c720cfa8874f887ae60edf4c697d0023f9aee	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0382	1081	ultimate-guitar.com	https://ultimate-guitar.com/	rank_1001_100000	train	98a6b5666fa351ffdd8cdfbe5ad7c8d090334200328460ac6e2e3c134d415899	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
